Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,430.22,695.15,861.22,846.63,873.64,898.99,1064.45,1009.34,1195.48,1240.25,DEN
Raw Material Cost,4.05,118.74,124.4,27.51,83.45,1.74,11.39,7.86,9.53,22.39,DEN
Change in Inventory,,,,,,,,,,,DEN
Power and Fuel,3.37,4.07,4.85,6.41,9.53,5.97,6.77,7.03,7.24,6.05,DEN
Other Mfr. Exp,249.32,314.04,413.03,503.92,661.24,648.53,730.14,743.62,792.32,799.99,DEN
Employee Cost,52.42,45.67,50.13,61.32,91.14,76.15,67.19,61.04,59.97,60.0,DEN
Selling and admin,69.8,66.02,149.39,229.99,140.46,99.11,99.55,92.64,118.02,110.61,DEN
Other Expenses,7.87,16.1,21.7,42.86,154.11,23.33,12.05,19.06,74.86,17.64,DEN
Other Income,21.86,27.56,66.13,96.85,134.63,-15.21,20.67,-96.25,187.77,184.94,DEN
Depreciation,30.54,49.62,85.21,108.68,147.95,184.82,144.22,145.27,166.39,158.73,DEN
Interest,26.13,44.68,82.8,76.55,76.3,60.39,59.6,55.65,31.03,3.27,DEN
Profit before tax,8.58,63.77,-4.16,-113.76,-355.91,-216.26,-45.79,-219.08,123.89,246.51,DEN
Tax,0.71,18.81,-9.34,-2.95,0.79,,-14.81,,37.59,0.62,DEN
Net profit,7.87,44.96,5.17,-110.81,-356.7,-216.26,-30.98,-219.08,86.3,245.9,DEN
