Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,AMJLAND
Reserves,113.67,127.28,154.7,173.13,77.3,85.01,88.27,92.22,96.02,103.4,AMJLAND
Borrowings,99.09,99.95,89.2,107.23,8.66,10.41,7.93,3.36,10.56,10.66,AMJLAND
Other Liabilities,85.52,62.02,90.66,78.62,9.36,22.94,17.27,12.14,11.77,8.55,AMJLAND
Total,306.48,297.45,342.76,367.18,103.52,126.56,121.67,115.92,126.55,130.81,AMJLAND
Net Block,104.58,110.18,105.06,108.21,33.05,35.24,33.79,32.19,30.61,29.1,AMJLAND
Capital Work in Progress,59.34,57.26,57.84,64.69,0.46,1.31,1.59,2.15,2.15,2.21,AMJLAND
Investments,3.45,8.47,8.71,3.96,3.96,9.2,19.31,12.63,23.59,34.13,AMJLAND
Other Assets,139.11,121.54,171.15,190.32,66.05,80.81,66.98,68.95,70.2,65.37,AMJLAND
Total,306.48,297.45,342.76,367.18,103.52,126.56,121.67,115.92,126.55,130.81,AMJLAND
Receivables,20.24,23.06,21.19,32.23,0.22,1.88,6.51,1.31,0.16,0.15,AMJLAND
Inventory,59.73,27.28,63.21,56.13,17.47,33.3,27.41,25.06,33.32,29.49,AMJLAND
Cash & Bank,1.22,0.94,1.62,5.0,0.79,4.79,4.06,3.01,6.45,4.04,AMJLAND
No. of Equity Shares,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,AMJLAND
New Bonus Shares,,,,,,,,,,,AMJLAND
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,AMJLAND
