Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,176.52,166.47,143.86,138.15,143.49,143.87,126.53,166.83,158.57,187.95,JAGSNPHARM
Raw Material Cost,95.28,81.61,67.57,70.33,65.35,67.34,65.19,53.43,54.94,75.5,JAGSNPHARM
Change in Inventory,10.74,-4.55,2.86,1.65,6.22,8.39,4.08,-19.42,-1.25,-5.28,JAGSNPHARM
Power and Fuel,2.52,2.55,2.23,1.77,2.26,2.12,1.0,1.41,0.76,0.52,JAGSNPHARM
Other Mfr. Exp,1.04,2.01,1.57,1.01,1.7,1.34,0.96,0.73,0.45,0.48,JAGSNPHARM
Employee Cost,36.51,37.25,37.83,32.11,37.84,40.95,41.88,46.61,50.44,54.12,JAGSNPHARM
Selling and admin,29.14,24.33,22.91,21.17,26.58,30.19,27.56,32.23,41.0,31.74,JAGSNPHARM
Other Expenses,6.15,4.12,3.93,4.68,4.17,4.56,5.13,3.66,1.21,1.23,JAGSNPHARM
Other Income,0.37,0.32,0.06,0.11,0.66,13.27,0.46,1.43,2.53,4.39,JAGSNPHARM
Depreciation,2.54,2.71,2.83,2.71,3.09,1.99,0.32,1.02,1.13,1.09,JAGSNPHARM
Interest,4.36,5.13,5.38,4.46,5.3,2.64,0.66,0.75,0.51,0.51,JAGSNPHARM
Profit before tax,10.09,2.53,2.53,1.67,4.08,14.4,-11.63,9.0,9.41,21.87,JAGSNPHARM
Tax,2.64,0.71,0.41,0.5,0.83,2.53,-0.08,1.78,1.54,4.82,JAGSNPHARM
Net profit,7.46,1.83,2.12,1.17,3.25,11.86,-11.55,7.22,7.87,17.06,JAGSNPHARM
