Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,321.92,433.02,323.44,339.96,246.58,316.76,286.93,332.22,352.13,419.73,KOTARISUG
Raw Material Cost,264.92,325.54,251.5,254.93,196.72,249.13,199.12,245.92,239.62,272.62,KOTARISUG
Change in Inventory,33.43,4.98,5.38,-5.39,16.84,25.4,-8.68,11.93,-13.34,-39.04,KOTARISUG
Power and Fuel,4.77,5.64,5.27,8.85,7.47,7.13,5.32,6.42,6.57,6.06,KOTARISUG
Other Mfr. Exp,23.24,38.98,24.46,34.22,18.11,23.68,19.04,19.74,21.61,23.8,KOTARISUG
Employee Cost,14.58,17.45,17.03,16.92,15.7,17.81,18.44,20.54,22.32,25.56,KOTARISUG
Selling and admin,9.74,14.89,8.89,8.23,7.16,7.81,8.12,19.83,19.93,19.51,KOTARISUG
Other Expenses,4.21,1.48,0.3,2.05,0.45,0.26,0.26,8.65,0.48,0.49,KOTARISUG
Other Income,3.15,7.89,9.28,11.34,6.68,-1.03,-4.92,19.62,10.74,9.69,KOTARISUG
Depreciation,13.15,16.89,16.1,15.98,14.64,14.63,13.86,12.81,12.97,13.79,KOTARISUG
Interest,5.1,5.86,9.96,5.08,7.09,8.11,6.5,7.04,7.02,5.1,KOTARISUG
Profit before tax,18.79,19.16,4.59,-0.35,2.76,12.57,2.67,22.82,19.01,23.45,KOTARISUG
Tax,10.38,10.54,1.8,4.2,1.59,2.09,2.19,10.1,-0.4,4.43,KOTARISUG
Net profit,8.41,8.61,2.79,-4.54,1.18,10.48,0.48,12.71,19.42,19.02,KOTARISUG
