Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,128.32,154.14,182.79,199.07,243.92,252.57,181.11,182.0,146.69,48.52,MTEDUCARE
Raw Material Cost,,1.19,0.23,0.87,,,,,,,MTEDUCARE
Change in Inventory,,0.04,0.01,,,,,,,,MTEDUCARE
Power and Fuel,4.58,5.94,6.69,7.29,8.14,,,,,,MTEDUCARE
Other Mfr. Exp,64.2,52.67,58.92,65.97,75.48,122.47,107.9,103.66,73.52,23.66,MTEDUCARE
Employee Cost,17.6,21.7,24.5,25.6,33.21,36.34,34.95,31.23,28.93,18.55,MTEDUCARE
Selling and admin,24.7,55.55,64.09,72.82,89.36,50.7,62.02,41.88,34.17,13.53,MTEDUCARE
Other Expenses,-6.58,-12.23,-14.16,-18.04,-17.86,23.59,138.23,-16.12,-10.05,6.59,MTEDUCARE
Other Income,4.05,4.83,2.64,7.06,7.32,12.95,14.25,19.2,-10.07,27.09,MTEDUCARE
Depreciation,7.64,8.34,12.05,8.28,14.65,17.29,18.61,14.34,37.22,21.62,MTEDUCARE
Interest,0.05,,,4.1,3.27,13.54,20.83,17.07,19.82,12.05,MTEDUCARE
Profit before tax,20.18,25.85,33.12,39.24,44.99,1.59,-187.18,9.14,-46.99,-20.39,MTEDUCARE
Tax,6.41,7.5,11.13,11.37,15.76,1.57,-65.72,1.83,5.3,9.65,MTEDUCARE
Net profit,13.77,18.36,21.99,27.86,29.22,0.02,-121.47,7.3,-52.3,-30.04,MTEDUCARE
