Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,659.26,825.74,971.74,1087.22,1075.5,1088.72,1140.46,1454.25,1634.92,1914.89,AARTIDRUGS
Raw Material Cost,445.26,566.81,645.49,752.77,706.2,681.5,756.13,945.98,1099.82,1148.99,AARTIDRUGS
Change in Inventory,0.92,22.59,-5.69,23.58,5.25,-3.66,55.6,-19.05,53.94,9.08,AARTIDRUGS
Power and Fuel,47.51,53.27,47.84,49.3,52.64,56.61,68.97,82.14,101.04,95.64,AARTIDRUGS
Other Mfr. Exp,36.41,45.73,50.93,68.49,69.65,79.24,93.26,103.91,122.62,138.99,AARTIDRUGS
Employee Cost,24.87,28.57,32.44,37.38,41.42,47.53,50.53,53.18,60.14,69.35,AARTIDRUGS
Selling and admin,25.0,28.44,34.87,28.13,30.7,35.53,38.35,44.42,51.9,62.95,AARTIDRUGS
Other Expenses,1.2,2.32,4.31,2.44,4.38,5.66,3.68,2.83,5.4,3.67,AARTIDRUGS
Other Income,1.87,-0.46,0.81,0.65,,3.53,1.17,6.28,9.44,6.64,AARTIDRUGS
Depreciation,24.22,25.98,28.12,30.66,35.58,36.69,37.8,40.39,46.67,47.6,AARTIDRUGS
Interest,25.36,30.87,37.18,42.21,47.34,38.05,36.3,41.0,35.74,25.71,AARTIDRUGS
Profit before tax,32.22,65.88,85.68,100.07,92.84,107.78,112.21,127.63,174.97,337.71,AARTIDRUGS
Tax,9.76,20.64,23.97,22.47,26.55,32.3,38.8,40.37,39.3,80.0,AARTIDRUGS
Net profit,22.46,45.24,61.71,77.6,66.29,75.48,73.41,87.26,135.67,257.71,AARTIDRUGS
