Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,96.71,94.92,109.86,124.73,198.37,213.55,248.32,265.67,276.71,225.37,BHANDARI
Raw Material Cost,67.82,70.64,82.33,103.98,153.89,181.23,213.36,222.27,220.53,174.82,BHANDARI
Change in Inventory,0.43,1.05,-0.8,4.21,-5.23,3.46,8.74,6.49,2.19,-1.31,BHANDARI
Power and Fuel,1.91,0.79,2.14,2.66,4.62,4.2,6.46,6.71,7.06,6.1,BHANDARI
Other Mfr. Exp,12.94,10.95,8.84,6.94,11.93,10.69,9.68,12.59,16.2,12.96,BHANDARI
Employee Cost,2.07,2.23,4.94,4.84,4.98,5.82,7.14,8.01,10.41,9.19,BHANDARI
Selling and admin,4.85,4.65,4.32,2.55,2.66,2.04,2.83,3.25,3.83,3.22,BHANDARI
Other Expenses,-1.61,-1.56,-1.55,-0.13,-0.14,0.03,0.15,-0.44,-0.55,-0.3,BHANDARI
Other Income,-0.06,0.04,0.08,-0.07,0.08,0.07,0.08,0.11,0.09,0.19,BHANDARI
Depreciation,0.8,1.08,1.2,1.27,3.03,3.07,4.14,4.35,5.01,5.4,BHANDARI
Interest,3.77,2.9,4.14,3.77,6.77,4.71,7.47,9.21,10.23,10.74,BHANDARI
Profit before tax,4.53,4.33,2.78,2.99,5.48,5.29,5.91,6.32,6.27,2.12,BHANDARI
Tax,1.47,1.46,0.81,0.81,1.42,1.08,0.96,0.96,0.95,0.45,BHANDARI
Net profit,3.06,2.88,1.98,2.19,4.07,4.2,4.96,5.36,5.31,1.67,BHANDARI
