Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,36.46,41.85,49.45,56.17,74.97,83.91,80.34,176.2,204.97,LAGNAM
Raw Material Cost,,24.91,30.81,34.43,38.11,51.91,61.62,55.83,135.07,127.86,LAGNAM
Change in Inventory,,,1.16,-0.72,0.35,-0.2,2.15,0.58,6.5,-11.66,LAGNAM
Power and Fuel,,,2.56,3.39,3.65,4.72,5.87,5.84,14.0,15.12,LAGNAM
Other Mfr. Exp,,0.03,0.94,1.18,1.66,2.11,1.77,0.85,1.49,2.49,LAGNAM
Employee Cost,,,0.94,1.16,1.48,1.93,2.33,2.28,7.72,8.94,LAGNAM
Selling and admin,,,2.03,2.25,2.34,2.93,3.17,4.15,8.15,12.17,LAGNAM
Other Expenses,,9.73,-0.02,,0.63,-0.03,0.74,0.6,0.71,0.83,LAGNAM
Other Income,,,0.18,0.21,0.35,0.35,0.63,0.39,0.29,0.26,LAGNAM
Depreciation,,1.32,1.37,1.36,1.92,2.6,2.61,2.62,5.94,7.52,LAGNAM
Interest,,,2.8,3.3,3.96,3.43,2.85,2.71,9.31,11.64,LAGNAM
Profit before tax,,0.47,1.76,1.87,3.12,5.52,5.73,6.43,0.6,7.0,LAGNAM
Tax,,,0.32,0.29,0.77,1.84,1.02,1.66,-0.52,2.47,LAGNAM
Net profit,,0.47,1.45,1.58,2.35,3.67,4.71,4.78,1.12,4.53,LAGNAM
