Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,25.9,39.62,41.11,41.53,46.69,46.74,46.74,46.74,51.35,60.76,PVR
Reserves,247.47,603.6,350.16,356.84,819.38,906.23,1009.43,1428.98,1411.87,1779.66,PVR
Borrowings,197.5,368.41,599.34,753.06,660.01,818.93,834.53,1280.63,5027.31,4963.93,PVR
Other Liabilities,96.35,140.08,239.7,213.24,295.94,371.26,400.79,1040.44,841.87,646.31,PVR
Total,567.22,1151.71,1230.31,1364.67,1822.02,2143.16,2291.49,3796.79,7332.4,7450.66,PVR
Net Block,241.77,363.89,718.67,771.94,904.14,1421.0,1563.39,2708.58,5770.34,5372.16,PVR
Capital Work in Progress,71.94,107.25,101.2,68.18,73.27,105.22,101.69,212.57,154.71,217.1,PVR
Investments,28.78,413.69,43.34,80.7,85.69,74.89,51.05,57.62,62.26,63.19,PVR
Other Assets,224.73,266.88,367.1,443.85,758.92,542.05,575.36,818.02,1345.09,1798.21,PVR
Total,567.22,1151.71,1230.31,1364.67,1822.02,2143.16,2291.49,3796.79,7332.4,7450.66,PVR
Receivables,19.78,24.27,45.26,67.56,81.78,88.2,136.5,172.0,171.22,19.85,PVR
Inventory,6.65,7.65,9.06,11.03,18.52,16.92,18.54,28.88,28.96,23.25,PVR
Cash & Bank,12.55,20.63,17.12,12.3,239.61,17.7,22.51,27.41,320.06,721.53,PVR
No. of Equity Shares,25902664.0,39616995.0,41106220.0,41528888.0,46686938.0,46738588.0,46738588.0,46738588.0,51349145.0,60762172.0,PVR
New Bonus Shares,,,,,,,,,,,PVR
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PVR
