Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,91.01,96.42,123.34,117.5,129.79,132.8,117.21,167.33,162.09,216.06,GOLDIAM
Raw Material Cost,77.7,77.81,101.71,95.98,111.05,109.39,93.79,127.91,129.11,170.04,GOLDIAM
Change in Inventory,0.17,-0.06,-1.9,0.1,2.5,-1.02,-0.42,-3.81,1.97,-1.92,GOLDIAM
Power and Fuel,0.44,0.55,0.67,0.68,0.76,0.68,0.7,0.72,0.78,0.6,GOLDIAM
Other Mfr. Exp,1.38,2.21,3.01,3.92,4.05,4.42,4.8,6.94,7.26,6.34,GOLDIAM
Employee Cost,1.44,1.56,1.93,1.82,2.87,2.95,3.01,3.54,4.61,6.63,GOLDIAM
Selling and admin,4.37,2.92,4.18,4.84,3.35,6.92,6.1,3.67,1.53,0.95,GOLDIAM
Other Expenses,-0.42,6.46,0.43,1.5,1.34,-0.97,-1.25,0.47,3.5,3.05,GOLDIAM
Other Income,6.69,10.23,6.38,8.62,12.64,7.33,6.39,10.81,10.4,17.54,GOLDIAM
Depreciation,1.35,1.38,1.71,2.35,1.95,1.85,1.76,1.98,1.95,1.84,GOLDIAM
Interest,0.79,0.92,1.0,0.83,0.6,0.54,0.32,1.17,0.18,0.21,GOLDIAM
Profit before tax,10.82,12.78,13.18,14.3,18.96,13.33,13.95,27.93,25.54,42.02,GOLDIAM
Tax,2.3,4.29,3.18,3.15,3.63,4.53,4.96,8.36,6.49,11.51,GOLDIAM
Net profit,8.52,8.49,10.0,11.15,15.32,8.79,8.98,19.58,19.04,30.51,GOLDIAM
