Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,139.69,147.92,178.87,187.13,197.65,225.96,209.85,223.08,170.67,249.31,BALPHARMA
Raw Material Cost,75.6,75.74,94.27,102.35,105.06,122.15,111.86,121.34,81.39,145.45,BALPHARMA
Change in Inventory,-1.2,-2.45,-0.96,3.15,0.38,6.13,11.24,4.41,-3.32,-5.13,BALPHARMA
Power and Fuel,3.5,3.52,4.39,4.54,4.65,6.0,5.86,6.22,4.68,4.7,BALPHARMA
Other Mfr. Exp,4.34,3.65,6.47,8.76,8.69,9.13,7.68,7.35,7.07,9.12,BALPHARMA
Employee Cost,21.14,23.65,28.12,31.96,35.67,41.35,49.61,48.45,48.78,39.62,BALPHARMA
Selling and admin,18.47,20.39,24.82,24.4,26.31,32.69,22.23,23.05,17.59,15.44,BALPHARMA
Other Expenses,0.63,1.3,1.96,0.74,0.51,0.65,0.95,0.59,0.83,3.35,BALPHARMA
Other Income,1.08,0.66,0.65,1.19,1.5,3.39,1.67,2.75,3.63,2.69,BALPHARMA
Depreciation,4.13,4.81,4.74,7.0,6.97,6.46,6.73,6.12,7.03,7.26,BALPHARMA
Interest,7.39,7.98,7.16,6.52,6.48,8.46,9.39,12.71,12.69,12.14,BALPHARMA
Profit before tax,4.37,5.09,6.63,5.2,5.19,8.59,8.45,4.41,-9.08,9.79,BALPHARMA
Tax,0.61,0.81,1.55,1.18,2.38,3.27,2.51,-2.35,-0.18,0.7,BALPHARMA
Net profit,3.76,4.28,5.07,4.02,2.81,5.31,5.94,6.76,-8.9,9.1,BALPHARMA
