Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,339.01,339.01,339.01,339.01,339.01,1016.27,1524.21,1524.21,1524.21,1452.41,HINDPETRO
Reserves,12783.51,13387.39,14673.15,15683.08,17630.79,19331.14,22424.01,26650.61,27438.15,34733.7,HINDPETRO
Borrowings,29831.23,33788.47,32166.05,20335.34,21167.46,21249.71,20990.88,27239.7,43020.85,42915.86,HINDPETRO
Other Liabilities,28155.8,28729.86,30814.96,31193.21,30442.03,36882.22,41877.61,48432.12,42038.99,52143.99,HINDPETRO
Total,71109.55,76244.73,77993.17,67550.64,69579.29,78479.34,86816.71,103846.64,114022.2,131245.96,HINDPETRO
Net Block,20849.65,22548.7,25912.24,29062.81,33107.57,36131.88,37971.71,40979.31,48290.41,49900.53,HINDPETRO
Capital Work in Progress,4444.47,5172.87,4585.56,3474.42,1852.77,1810.48,3985.39,9495.89,17143.69,24233.5,HINDPETRO
Investments,10370.5,10626.93,10859.87,11246.49,10578.55,10918.6,11105.1,11818.63,12511.6,14992.75,HINDPETRO
Other Assets,35444.93,37896.23,36635.5,23766.92,24040.4,29618.38,33754.51,41552.81,36076.5,42119.18,HINDPETRO
Total,71109.55,76244.73,77993.17,67550.64,69579.29,78479.34,86816.71,103846.64,114022.2,131245.96,HINDPETRO
Receivables,3565.16,4935.04,5465.95,3603.05,3758.03,4064.21,5572.91,5653.0,3922.72,6856.31,HINDPETRO
Inventory,19454.53,16438.7,18768.31,12972.26,13211.4,18585.77,18429.71,20201.1,19148.87,28598.95,HINDPETRO
Cash & Bank,226.38,147.13,34.71,17.07,23.76,33.67,1178.58,95.61,113.15,237.2,HINDPETRO
No. of Equity Shares,339017250.0,339017250.0,339017300.0,339017250.0,339330000.0,1016584500.0,1524525375.0,1524525375.0,1524525375.0,1452723884.0,HINDPETRO
New Bonus Shares,,,,,,677254500.0,507940875.0,,,,HINDPETRO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HINDPETRO
