Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,151.4,108.61,59.85,40.29,28.34,25.02,48.71,236.89,179.84,99.44,HINDOILEXP
Raw Material Cost,,,,,,,,,,,HINDOILEXP
Change in Inventory,-7.39,0.17,-2.89,-0.05,-2.15,0.31,4.55,-3.92,0.12,1.97,HINDOILEXP
Power and Fuel,0.19,0.23,0.22,0.03,0.05,0.04,0.04,0.04,0.03,0.01,HINDOILEXP
Other Mfr. Exp,34.86,17.14,65.47,24.44,12.64,11.56,13.13,48.06,46.77,42.74,HINDOILEXP
Employee Cost,10.93,10.05,10.14,2.16,2.53,1.35,5.88,4.17,5.52,0.94,HINDOILEXP
Selling and admin,24.68,24.31,15.2,10.13,4.23,6.85,2.56,5.11,3.88,2.63,HINDOILEXP
Other Expenses,-12.19,-7.4,-7.32,15.22,0.54,1.81,0.3,1.05,1.56,4.89,HINDOILEXP
Other Income,25.01,-560.35,5.78,-1155.8,13.98,46.03,15.92,12.37,47.79,39.41,HINDOILEXP
Depreciation,55.46,87.45,103.05,38.8,12.08,9.49,8.35,35.06,23.92,18.58,HINDOILEXP
Interest,10.9,10.57,13.65,14.67,4.67,,1.09,1.95,5.23,5.97,HINDOILEXP
Profit before tax,44.19,-593.92,-137.67,-1221.01,3.43,40.26,37.83,149.9,140.84,65.06,HINDOILEXP
Tax,10.7,-43.09,-12.86,,-0.06,3.88,,0.93,,,HINDOILEXP
Net profit,33.49,-550.83,-124.81,-1221.01,3.49,36.38,37.84,148.96,140.83,65.06,HINDOILEXP
