Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,217.04,248.01,518.04,586.53,611.4,438.13,462.68,464.91,411.95,563.17,SMSPHARMA
Raw Material Cost,131.07,173.77,346.7,388.63,399.45,325.03,294.32,307.19,259.5,313.27,SMSPHARMA
Change in Inventory,11.29,-25.63,-20.87,3.15,9.64,29.18,4.42,14.48,13.14,-26.73,SMSPHARMA
Power and Fuel,17.04,26.0,26.06,29.89,33.81,18.23,22.57,21.75,18.99,23.31,SMSPHARMA
Other Mfr. Exp,7.73,14.78,20.52,23.28,32.23,10.32,12.0,13.19,14.86,16.19,SMSPHARMA
Employee Cost,14.88,18.67,28.47,36.13,42.07,31.48,35.97,38.75,41.99,49.76,SMSPHARMA
Selling and admin,12.78,14.42,21.99,22.34,21.08,5.67,6.5,6.68,7.54,9.47,SMSPHARMA
Other Expenses,7.21,10.46,-3.81,3.13,3.14,1.45,2.37,1.68,2.13,3.29,SMSPHARMA
Other Income,0.56,103.57,1.51,16.3,3.56,1.45,2.36,3.4,5.06,3.44,SMSPHARMA
Depreciation,12.64,13.72,12.85,17.17,19.43,19.18,19.9,19.27,22.07,22.28,SMSPHARMA
Interest,24.12,24.46,13.88,17.93,17.11,15.82,15.48,11.92,12.32,11.19,SMSPHARMA
Profit before tax,1.42,29.67,32.02,67.48,56.28,41.58,60.35,62.36,50.75,91.12,SMSPHARMA
Tax,0.28,4.34,11.63,32.24,14.63,5.96,19.89,20.9,18.07,30.16,SMSPHARMA
Net profit,1.14,25.32,20.38,35.24,41.64,35.61,40.45,41.45,32.69,60.96,SMSPHARMA
