Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,785.51,4658.06,5684.64,7130.83,8838.7,11240.97,13745.29,15407.35,11399.23,8718.8,IBULHSGFIN
Raw Material Cost,,,,,,,,,,,IBULHSGFIN
Change in Inventory,,,,,,,,,,,IBULHSGFIN
Power and Fuel,0.46,4.62,5.02,5.27,7.05,7.38,8.96,9.3,8.01,4.76,IBULHSGFIN
Other Mfr. Exp,0.92,10.89,8.81,8.95,14.87,15.03,21.69,28.27,199.71,66.24,IBULHSGFIN
Employee Cost,12.03,203.62,220.57,279.28,368.63,453.58,592.19,723.08,556.97,224.72,IBULHSGFIN
Selling and admin,17.84,145.85,92.63,90.33,113.05,120.92,152.22,153.91,103.12,90.06,IBULHSGFIN
Other Expenses,30.69,123.89,230.32,360.42,423.23,692.77,1317.53,281.71,191.37,572.59,IBULHSGFIN
Other Income,3.44,47.72,13.4,8.09,3.14,64.95,13.91,30.62,14.07,30.6,IBULHSGFIN
Depreciation,1.05,9.21,7.65,18.01,19.37,20.71,26.97,36.97,97.8,90.82,IBULHSGFIN
Interest,380.69,2603.58,3232.25,3843.5,4842.41,6314.75,7711.14,9057.11,7709.6,6308.04,IBULHSGFIN
Profit before tax,345.27,1604.12,1900.79,2533.16,3053.23,3680.78,3928.5,5147.62,2546.72,1392.17,IBULHSGFIN
Tax,95.28,376.21,390.79,554.93,759.1,838.4,743.22,1418.36,386.81,333.71,IBULHSGFIN
Net profit,249.99,1227.91,1510.0,1978.23,2294.12,2842.38,3185.28,3729.26,2159.91,1058.46,IBULHSGFIN
