Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,519.0,556.52,619.3,661.51,518.34,641.64,843.54,890.5,913.38,1427.23,BCLIND
Raw Material Cost,458.97,488.62,502.69,537.36,385.44,544.37,698.54,712.42,754.18,1129.43,BCLIND
Change in Inventory,12.76,19.78,8.68,7.88,9.57,22.85,25.29,7.89,17.21,-89.01,BCLIND
Power and Fuel,11.36,19.18,37.24,36.51,27.85,24.66,51.56,46.88,56.27,55.62,BCLIND
Other Mfr. Exp,24.76,26.91,36.73,33.53,30.4,34.49,43.03,36.88,37.56,44.7,BCLIND
Employee Cost,3.52,4.65,6.26,7.6,7.16,8.65,12.59,12.86,13.45,13.97,BCLIND
Selling and admin,32.9,31.3,33.75,32.46,60.27,32.63,19.3,13.75,11.59,10.73,BCLIND
Other Expenses,-17.26,-16.52,-17.41,-14.75,-8.78,-16.93,-3.05,1.84,1.42,1.92,BCLIND
Other Income,1.8,3.9,4.25,6.13,5.05,4.54,6.77,7.55,7.18,4.78,BCLIND
Depreciation,2.34,7.45,11.2,8.28,7.78,8.51,10.53,10.8,13.45,12.7,BCLIND
Interest,10.41,14.06,14.15,24.32,14.01,21.36,20.79,18.6,14.8,12.98,BCLIND
Profit before tax,6.56,4.55,7.62,10.21,8.83,11.29,22.31,51.91,35.05,60.95,BCLIND
Tax,1.73,7.9,1.69,3.29,2.38,1.53,3.91,10.48,9.04,15.71,BCLIND
Net profit,4.83,-3.34,5.93,6.92,6.45,9.76,18.4,41.43,26.0,45.24,BCLIND
