Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1093.27,1048.8,1111.59,1852.54,2012.34,1966.26,1968.51,2081.5,2151.65,2238.55,PFIZER
Raw Material Cost,377.58,335.72,372.04,822.22,735.2,812.24,712.17,838.78,829.02,783.39,PFIZER
Change in Inventory,18.49,2.67,-2.84,82.36,-51.89,15.76,-27.51,90.88,36.62,-14.35,PFIZER
Power and Fuel,9.07,8.61,8.62,10.4,10.43,10.34,12.34,11.45,11.04,5.79,PFIZER
Other Mfr. Exp,55.62,55.1,54.42,71.75,65.26,66.73,56.61,62.54,54.26,60.26,PFIZER
Employee Cost,193.2,211.42,192.07,236.67,278.0,304.65,314.97,324.71,365.47,362.05,PFIZER
Selling and admin,251.25,227.18,212.56,359.61,375.31,382.36,316.05,334.45,318.7,265.58,PFIZER
Other Expenses,28.32,29.29,29.77,20.16,63.17,55.57,28.22,34.82,35.95,34.73,PFIZER
Other Income,92.45,519.36,109.38,44.43,96.68,231.59,114.29,167.39,182.91,81.12,PFIZER
Depreciation,9.56,8.02,7.97,249.52,57.93,62.93,66.25,71.39,103.24,109.41,PFIZER
Interest,2.08,1.73,1.1,1.51,1.4,1.96,0.77,1.72,11.01,15.39,PFIZER
Profit before tax,277.53,693.76,339.58,207.49,470.43,516.83,547.91,659.91,642.49,668.72,PFIZER
Tax,92.92,190.57,118.72,137.68,165.44,180.05,187.84,230.86,133.36,171.11,PFIZER
Net profit,184.61,503.2,220.86,69.82,304.98,336.78,360.07,429.05,509.13,497.61,PFIZER
