Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,17889.11,20676.73,22683.73,23938.33,23517.29,19718.6,17915.21,17631.26,17406.11,16965.53,IOB
Raw Material Cost,,,,,,,,,,,IOB
Change in Inventory,,,,,,,,,,,IOB
Power and Fuel,,,,,,,,,,,IOB
Other Mfr. Exp,10.41,11.34,11.9,9.74,12.14,13.67,12.08,17.67,18.43,17.9,IOB
Employee Cost,2084.38,2249.81,2364.0,2650.88,3391.24,3045.74,2994.93,2647.85,3241.72,3703.01,IOB
Selling and admin,589.03,625.99,713.89,797.82,848.61,854.04,809.55,827.02,865.81,868.18,IOB
Other Expenses,2604.63,3463.64,3672.0,3803.67,7190.59,7814.83,13756.68,11649.21,12580.43,5770.73,IOB
Other Income,1681.04,1972.9,2169.34,2138.6,2528.26,3372.64,3746.44,4206.32,3359.68,5559.02,IOB
Depreciation,111.05,126.59,141.32,149.0,196.48,214.86,272.47,304.24,300.61,258.0,IOB
Interest,12872.94,15424.78,17106.92,18554.38,18134.6,14529.02,12447.64,12352.13,12103.28,11067.02,IOB
Profit before tax,1297.71,747.48,843.04,111.44,-3728.11,-3380.92,-8631.7,-5960.54,-8344.49,839.71,IOB
Tax,247.58,180.25,241.3,565.76,-830.78,35.81,-2332.21,-2222.66,182.92,8.24,IOB
Net profit,1050.13,567.23,601.74,-454.33,-2897.33,-3416.74,-6299.49,-3737.88,-8527.4,831.47,IOB
