Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,643.06,600.58,635.85,745.51,691.4,734.11,846.06,865.49,1014.89,1191.37,NACLIND
Raw Material Cost,436.34,406.95,445.87,523.87,430.86,437.73,502.63,591.02,606.89,809.68,NACLIND
Change in Inventory,30.35,-2.38,-14.18,30.15,-6.93,29.59,-13.48,23.25,-63.19,27.08,NACLIND
Power and Fuel,31.55,20.71,30.85,37.24,28.15,27.35,31.85,33.3,29.61,31.47,NACLIND
Other Mfr. Exp,51.59,53.2,20.59,32.26,20.66,69.29,70.77,68.29,76.0,97.72,NACLIND
Employee Cost,34.79,39.76,43.45,49.12,55.25,61.45,69.11,79.4,86.41,94.24,NACLIND
Selling and admin,42.97,50.06,60.71,73.42,79.05,91.28,100.06,86.0,75.87,62.37,NACLIND
Other Expenses,5.51,9.62,9.55,15.46,14.15,20.51,9.45,17.09,8.06,9.73,NACLIND
Other Income,3.77,18.16,15.85,25.77,18.3,40.61,19.06,25.77,7.21,14.82,NACLIND
Depreciation,26.96,25.29,21.88,24.64,26.76,28.23,19.77,20.35,23.97,25.3,NACLIND
Interest,33.23,30.71,28.0,34.92,37.03,37.87,33.42,33.98,29.16,28.8,NACLIND
Profit before tax,14.24,-19.94,-23.38,10.5,10.86,30.6,14.58,-14.92,22.94,73.96,NACLIND
Tax,6.93,-7.27,-2.17,2.82,1.88,-1.12,3.86,-6.54,7.17,23.67,NACLIND
Net profit,7.31,-12.67,-21.22,7.68,8.98,31.72,10.72,-8.38,15.77,50.29,NACLIND
