Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1198.15,1493.02,1959.75,2080.48,1961.27,2219.14,2511.52,2978.53,2898.07,2953.64,KPRMILL
Raw Material Cost,810.0,894.36,1306.39,1358.59,1197.23,1398.48,1647.09,1799.14,1892.4,1378.52,KPRMILL
Change in Inventory,-41.02,6.15,32.99,-21.51,6.01,36.14,45.13,50.28,183.7,-200.87,KPRMILL
Power and Fuel,33.26,66.54,118.02,105.84,127.21,91.35,104.12,130.67,124.69,123.03,KPRMILL
Other Mfr. Exp,36.68,60.79,64.58,69.14,89.58,70.94,83.14,110.34,88.48,97.67,KPRMILL
Employee Cost,62.27,86.38,109.23,128.53,149.42,194.13,233.05,373.41,383.25,384.79,KPRMILL
Selling and admin,21.82,30.35,35.32,32.91,39.02,44.42,48.39,88.37,91.29,92.96,KPRMILL
Other Expenses,16.08,3.68,6.88,7.3,8.67,10.31,11.82,19.81,27.13,11.41,KPRMILL
Other Income,6.74,6.05,29.52,21.77,34.07,27.12,15.98,37.37,36.46,37.96,KPRMILL
Depreciation,103.62,141.81,129.82,125.87,123.84,117.43,104.97,95.83,98.91,97.92,KPRMILL
Interest,47.04,80.08,72.34,64.5,44.42,45.03,30.49,35.86,35.41,19.61,KPRMILL
Profit before tax,33.1,141.23,179.68,188.06,221.96,310.31,309.56,412.75,376.67,584.82,KPRMILL
Tax,1.87,40.47,49.12,42.08,65.82,71.89,84.59,123.64,82.06,152.2,KPRMILL
Net profit,31.23,100.76,130.56,145.98,156.14,238.42,224.97,289.11,294.61,432.62,KPRMILL
