Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,50.42,58.73,60.1,61.02,77.18,74.37,76.87,79.78,82.39,110.28,GROBTEA
Raw Material Cost,0.04,0.08,0.08,1.97,2.25,0.74,0.35,3.37,1.05,6.85,GROBTEA
Change in Inventory,-0.3,-0.91,0.32,0.9,2.84,-0.52,-1.57,0.25,-1.36,2.57,GROBTEA
Power and Fuel,3.67,3.84,4.22,6.68,7.65,7.26,7.46,7.72,8.46,8.05,GROBTEA
Other Mfr. Exp,13.62,16.56,18.49,14.84,16.68,13.48,13.51,11.69,11.44,13.28,GROBTEA
Employee Cost,19.43,23.43,24.87,27.64,35.08,38.7,41.92,46.81,46.48,47.72,GROBTEA
Selling and admin,4.31,5.31,5.56,5.2,6.32,5.71,4.59,4.16,4.6,4.85,GROBTEA
Other Expenses,0.98,1.15,1.17,1.3,1.56,2.03,2.01,1.9,2.83,2.37,GROBTEA
Other Income,0.38,4.53,1.75,1.45,0.55,0.57,0.86,0.9,0.6,1.19,GROBTEA
Depreciation,0.9,1.73,2.44,3.46,3.92,3.79,3.34,2.85,2.46,2.32,GROBTEA
Interest,0.53,0.62,0.79,0.83,0.91,0.84,0.39,0.62,1.47,0.6,GROBTEA
Profit before tax,7.02,9.63,4.55,1.45,6.2,1.87,2.59,1.81,2.84,28.0,GROBTEA
Tax,1.68,1.12,0.72,0.5,1.5,0.19,0.75,0.42,1.19,-0.01,GROBTEA
Net profit,5.34,8.5,3.82,0.96,4.69,1.69,1.85,1.4,1.65,28.02,GROBTEA
