Report Date,2011-03-31 00:00:00,2012-03-31 00:00:00,2013-09-30 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,17.31,8.26,-13.08,-6.79,9.32,6.72,8.52,11.11,49.98,29.95,PRIMESECU
Raw Material Cost,,,,,,,,,,,PRIMESECU
Change in Inventory,,,,,,,,,,,PRIMESECU
Power and Fuel,0.07,0.08,0.22,0.07,0.04,0.03,0.03,0.02,0.03,0.01,PRIMESECU
Other Mfr. Exp,0.1,0.01,0.01,0.09,0.02,0.08,0.06,0.09,11.59,3.09,PRIMESECU
Employee Cost,2.81,2.79,2.52,1.39,1.25,1.25,3.03,8.49,12.52,13.21,PRIMESECU
Selling and admin,1.69,1.74,0.64,1.23,1.53,1.24,1.82,1.54,1.97,1.28,PRIMESECU
Other Expenses,0.85,0.87,28.95,1.09,0.46,6.2,0.92,1.46,18.63,3.08,PRIMESECU
Other Income,2.27,1.12,0.03,6.33,9.29,-4.69,0.75,-0.06,,0.02,PRIMESECU
Depreciation,0.22,0.22,0.36,0.35,0.63,0.13,0.15,0.17,0.51,0.77,PRIMESECU
Interest,8.63,6.7,5.75,0.23,0.01,0.01,0.01,0.04,0.13,0.26,PRIMESECU
Profit before tax,5.21,-3.03,-51.5,-4.91,14.67,-6.91,3.25,-0.76,4.6,8.27,PRIMESECU
Tax,1.0,1.16,,,0.63,,-0.21,-0.08,1.49,1.65,PRIMESECU
Net profit,4.21,-4.19,-51.5,-4.92,14.04,-6.91,3.47,-0.68,3.11,6.62,PRIMESECU
