Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,117.94,136.22,96.72,93.97,93.94,111.49,125.7,255.14,299.62,305.1,HIRECT
Raw Material Cost,78.41,100.9,73.91,67.29,77.84,73.47,90.76,193.0,221.87,229.12,HIRECT
Change in Inventory,-0.74,5.46,-0.66,-2.39,11.81,-5.36,2.8,7.09,12.41,-6.69,HIRECT
Power and Fuel,1.35,1.75,1.55,1.52,1.48,1.52,1.56,1.83,1.92,1.88,HIRECT
Other Mfr. Exp,1.4,1.94,1.01,1.04,0.86,0.63,0.81,1.33,1.06,1.41,HIRECT
Employee Cost,13.95,15.91,15.69,16.42,16.56,18.8,18.31,22.33,29.88,32.87,HIRECT
Selling and admin,5.08,5.7,6.41,6.47,5.87,5.97,6.38,9.08,12.65,8.8,HIRECT
Other Expenses,1.19,1.32,1.02,1.31,1.09,1.02,0.84,8.53,6.67,4.32,HIRECT
Other Income,0.24,0.24,0.46,0.37,0.61,-7.34,0.43,1.07,0.48,0.36,HIRECT
Depreciation,2.4,2.35,2.29,1.47,1.58,2.0,2.31,2.72,4.07,3.83,HIRECT
Interest,1.58,0.95,1.71,2.35,3.27,5.16,5.95,7.83,8.15,9.18,HIRECT
Profit before tax,12.08,11.1,-7.07,-5.92,-2.19,-9.78,2.01,16.65,26.24,7.36,HIRECT
Tax,1.4,0.97,-2.13,-2.35,-0.68,-2.66,0.7,4.86,7.76,2.03,HIRECT
Net profit,10.68,10.13,-4.93,-3.57,-1.51,-7.12,1.31,11.79,18.48,5.33,HIRECT
