Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,631.35,703.41,866.35,1070.4,1375.67,1597.54,2058.67,1850.14,2142.19,2362.92,HGS
Raw Material Cost,,,,,,,,,,,HGS
Change in Inventory,,,,,,,,,,,HGS
Power and Fuel,21.29,25.3,26.79,29.95,38.22,43.5,50.89,36.12,36.61,25.9,HGS
Other Mfr. Exp,29.57,29.21,35.34,44.37,73.39,77.78,84.96,65.38,86.12,94.41,HGS
Employee Cost,413.07,452.45,529.56,664.91,856.27,1039.52,1347.04,1158.86,1383.36,1496.56,HGS
Selling and admin,51.42,64.69,78.97,111.71,153.25,180.63,239.61,234.2,172.19,206.44,HGS
Other Expenses,10.77,10.53,16.84,9.99,14.47,33.3,16.97,15.98,7.44,23.09,HGS
Other Income,14.14,12.21,65.84,27.82,31.21,27.14,20.02,45.45,107.65,55.2,HGS
Depreciation,36.14,38.6,42.04,60.56,81.84,78.3,83.72,78.82,176.72,187.28,HGS
Interest,11.02,17.31,17.67,15.75,14.96,15.63,9.51,10.73,57.81,61.49,HGS
Profit before tax,72.21,77.53,184.98,160.98,174.48,156.02,245.99,295.5,329.59,322.95,HGS
Tax,9.59,23.52,50.42,48.4,52.07,54.49,33.41,65.01,77.86,115.59,HGS
Net profit,62.62,54.01,134.56,112.58,122.42,101.53,212.57,230.49,251.72,207.37,HGS
