Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,79.59,70.56,54.14,62.75,69.03,72.55,71.09,68.72,52.14,18.12,CAREERP
Raw Material Cost,2.35,2.44,2.19,1.74,1.62,1.49,4.09,2.98,1.76,1.22,CAREERP
Change in Inventory,0.14,-0.1,0.42,-0.28,-0.28,-0.66,0.49,-0.35,0.03,-0.09,CAREERP
Power and Fuel,0.91,1.04,1.44,1.67,2.18,2.33,2.44,2.24,1.68,0.73,CAREERP
Other Mfr. Exp,2.67,0.32,0.4,0.66,1.26,1.19,1.51,0.86,0.95,1.3,CAREERP
Employee Cost,33.55,34.27,35.37,33.5,33.65,35.04,33.66,37.95,27.56,7.98,CAREERP
Selling and admin,11.37,11.89,11.6,10.52,10.1,9.56,9.58,12.06,6.74,2.45,CAREERP
Other Expenses,0.47,0.27,1.65,3.28,2.23,1.96,4.47,4.25,3.63,1.92,CAREERP
Other Income,17.71,6.83,8.35,8.27,9.4,10.84,10.09,14.12,20.64,20.93,CAREERP
Depreciation,1.66,1.78,3.69,4.69,4.65,4.89,4.29,4.11,3.99,3.76,CAREERP
Interest,0.08,1.03,2.15,1.13,1.24,1.78,3.07,5.51,5.92,3.97,CAREERP
Profit before tax,44.38,24.25,4.42,13.55,21.22,24.49,18.56,12.53,20.58,15.63,CAREERP
Tax,12.58,8.85,0.2,3.85,6.75,6.46,5.58,2.37,4.15,3.06,CAREERP
Net profit,31.8,15.4,4.21,9.7,14.47,18.03,12.99,10.15,16.43,12.58,CAREERP
