Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,35.97,38.47,38.47,38.5,38.5,38.27,38.27,38.27,38.27,38.27,APARINDS
Reserves,432.49,521.73,568.3,598.42,722.03,909.78,981.29,1086.93,1050.69,1267.49,APARINDS
Borrowings,976.74,984.25,791.89,494.16,361.24,246.25,303.87,193.8,255.97,246.13,APARINDS
Other Liabilities,1326.11,1661.56,1526.21,1717.97,1655.59,2036.11,2675.5,3364.04,2968.76,3113.49,APARINDS
Total,2771.31,3206.01,2924.87,2849.05,2777.36,3230.41,3998.93,4683.04,4313.69,4665.38,APARINDS
Net Block,181.66,242.31,337.74,372.63,397.61,467.59,544.18,603.61,742.44,733.12,APARINDS
Capital Work in Progress,21.63,45.38,18.08,9.47,20.81,27.75,19.07,103.49,54.71,28.71,APARINDS
Investments,5.99,108.11,29.99,30.65,109.5,118.84,0.28,187.19,0.28,61.67,APARINDS
Other Assets,2562.03,2810.21,2539.06,2436.3,2249.44,2616.23,3435.4,3788.75,3516.26,3841.88,APARINDS
Total,2771.31,3206.01,2924.87,2849.05,2777.36,3230.41,3998.93,4683.04,4313.69,4665.38,APARINDS
Receivables,832.05,793.56,1044.21,1239.17,1069.56,1234.09,1683.63,2077.12,1803.58,1792.21,APARINDS
Inventory,666.25,740.85,1010.44,929.39,765.95,935.36,1141.38,1223.34,1268.0,1479.01,APARINDS
Cash & Bank,824.58,1032.09,227.23,37.76,89.45,96.66,235.36,195.47,154.24,198.15,APARINDS
No. of Equity Shares,35972394.0,38470431.0,38470400.0,38496503.0,38496769.0,38268619.0,38268619.0,38268619.0,38268619.0,38268619.0,APARINDS
New Bonus Shares,,,,,,,,,,,APARINDS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,APARINDS
