Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,20.59,20.59,20.62,20.72,20.73,20.74,20.8,20.84,20.87,20.88,HGS
Reserves,632.88,644.02,747.12,792.58,912.03,969.15,1351.6,1554.71,1661.25,1884.25,HGS
Borrowings,130.61,141.2,158.36,110.19,279.0,156.91,141.58,166.6,908.19,738.98,HGS
Other Liabilities,151.66,161.97,157.5,184.95,228.42,262.93,345.37,403.99,514.67,531.57,HGS
Total,935.74,967.78,1083.6,1108.44,1440.18,1409.73,1859.35,2146.14,3104.98,3175.68,HGS
Net Block,203.97,192.19,217.09,242.61,322.03,316.28,348.31,344.99,904.22,825.09,HGS
Capital Work in Progress,0.09,2.73,0.53,1.46,1.94,1.0,0.68,0.05,0.02,3.21,HGS
Investments,434.59,447.88,447.24,436.43,438.47,433.62,399.98,403.33,399.12,393.62,HGS
Other Assets,297.09,324.98,418.74,427.94,677.74,658.83,1110.38,1397.77,1801.62,1953.76,HGS
Total,935.74,967.78,1083.6,1108.44,1440.18,1409.73,1859.35,2146.14,3104.98,3175.68,HGS
Receivables,95.31,127.92,150.81,149.41,278.56,288.37,729.87,827.37,798.43,828.49,HGS
Inventory,,,,,,,,,,,HGS
Cash & Bank,17.47,20.37,57.35,9.81,28.48,43.29,135.26,57.3,86.76,161.9,HGS
No. of Equity Shares,20589223.0,20589223.0,20616427.0,20719573.0,20729039.0,20742763.0,20800238.0,20838944.0,20865933.0,20877255.0,HGS
New Bonus Shares,,,,,,,,,,,HGS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HGS
