Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,562.68,676.81,989.71,1212.91,1327.73,1349.48,1646.64,2098.43,2309.93,3134.98,GRANULES
Raw Material Cost,361.4,425.26,587.36,717.77,751.45,670.78,890.2,1317.33,1253.28,1502.19,GRANULES
Change in Inventory,5.92,7.41,2.38,10.56,21.8,12.2,-12.89,67.02,31.3,-7.45,GRANULES
Power and Fuel,16.53,26.25,27.15,36.32,34.97,38.67,48.22,54.94,57.0,65.51,GRANULES
Other Mfr. Exp,13.78,17.67,28.3,39.49,51.14,59.81,70.79,81.16,89.43,110.8,GRANULES
Employee Cost,38.94,54.68,80.62,103.9,125.28,147.24,170.74,196.95,232.18,320.7,GRANULES
Selling and admin,60.85,81.05,114.48,110.89,112.31,134.5,152.14,163.14,192.16,234.12,GRANULES
Other Expenses,4.52,0.16,-9.03,3.24,4.26,14.89,8.13,19.28,22.81,32.47,GRANULES
Other Income,1.23,1.62,3.45,0.89,6.14,14.52,23.77,28.19,187.34,13.35,GRANULES
Depreciation,17.98,20.21,26.4,49.56,58.25,71.35,75.92,90.77,101.82,118.45,GRANULES
Interest,15.49,16.49,18.93,30.93,37.05,32.16,32.93,28.36,26.86,23.77,GRANULES
Profit before tax,40.34,44.07,121.33,132.26,180.96,206.8,208.45,241.71,553.03,732.87,GRANULES
Tax,13.03,13.9,40.32,37.04,60.17,63.98,69.29,79.86,108.96,180.09,GRANULES
Net profit,27.31,30.18,81.01,95.23,120.78,142.83,139.16,161.84,444.07,552.78,GRANULES
