Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,169.95,186.93,244.85,275.74,267.07,300.66,339.24,393.92,437.44,478.93,MOLDTKPAC
Raw Material Cost,115.41,107.2,145.33,153.63,132.43,153.21,163.87,195.65,204.02,235.0,MOLDTKPAC
Change in Inventory,-0.97,3.85,3.85,-4.67,-2.54,1.58,3.3,1.13,-0.08,5.37,MOLDTKPAC
Power and Fuel,5.6,8.98,9.46,9.03,8.91,10.28,11.77,13.09,15.95,16.73,MOLDTKPAC
Other Mfr. Exp,1.94,25.97,31.78,32.2,37.53,41.18,48.52,51.32,80.68,76.47,MOLDTKPAC
Employee Cost,13.47,15.32,19.67,21.26,23.97,27.96,34.49,40.49,30.94,32.76,MOLDTKPAC
Selling and admin,15.29,17.52,20.48,23.29,23.6,16.92,19.71,21.4,23.84,23.52,MOLDTKPAC
Other Expenses,-4.07,-4.53,-8.1,-8.79,-7.81,0.82,0.61,1.09,1.83,3.57,MOLDTKPAC
Other Income,0.03,-0.04,-0.56,0.84,0.46,1.56,1.05,-10.18,-1.72,-0.68,MOLDTKPAC
Depreciation,4.41,5.46,6.95,8.23,8.5,9.92,11.84,14.74,19.07,21.49,MOLDTKPAC
Interest,3.98,6.01,8.68,7.72,1.08,2.31,4.21,7.13,10.23,10.03,MOLDTKPAC
Profit before tax,12.98,8.81,13.89,25.34,36.78,41.2,48.57,39.96,49.08,64.05,MOLDTKPAC
Tax,3.65,3.03,4.82,8.47,12.68,14.32,16.87,15.86,10.89,15.98,MOLDTKPAC
Net profit,9.33,5.78,9.07,16.87,24.1,26.89,31.69,24.1,38.19,48.08,MOLDTKPAC
