Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,55.96,80.11,85.27,85.21,80.01,57.54,55.71,55.03,69.69,77.25,BROOKS
Raw Material Cost,36.19,56.78,58.55,60.41,52.6,37.2,41.54,40.57,50.13,50.81,BROOKS
Change in Inventory,-0.28,-0.57,,-0.24,-0.35,-0.01,1.47,1.14,3.29,3.34,BROOKS
Power and Fuel,0.72,1.35,2.61,2.62,2.05,1.54,3.62,2.56,2.9,2.7,BROOKS
Other Mfr. Exp,1.38,0.98,1.21,1.38,1.17,0.93,2.99,3.45,3.75,4.92,BROOKS
Employee Cost,3.43,2.66,3.53,4.73,7.08,8.25,11.81,12.2,13.38,14.37,BROOKS
Selling and admin,3.6,7.27,8.63,7.27,4.15,3.18,3.53,2.7,3.66,3.62,BROOKS
Other Expenses,-0.12,,2.22,1.71,1.53,1.39,2.62,3.06,1.74,3.35,BROOKS
Other Income,0.92,0.01,,5.04,1.69,0.12,0.24,2.88,-0.94,0.93,BROOKS
Depreciation,0.66,0.81,0.83,1.1,1.16,1.67,6.45,6.5,6.65,7.09,BROOKS
Interest,1.56,0.11,0.12,0.44,0.79,1.01,2.4,2.96,3.35,3.09,BROOKS
Profit before tax,9.18,9.59,7.57,10.35,10.82,2.48,-17.54,-14.95,-13.52,-8.43,BROOKS
Tax,0.34,2.44,0.33,0.88,0.18,0.82,-3.72,-0.14,10.86,7.15,BROOKS
Net profit,8.84,7.14,7.24,9.47,10.63,1.67,-13.81,-14.81,-24.38,-15.59,BROOKS
