Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,350.23,361.12,411.43,502.53,502.26,478.4,620.62,903.92,727.29,725.65,MMFL
Raw Material Cost,165.26,159.19,176.7,211.84,199.62,191.13,285.57,442.9,318.71,331.52,MMFL
Change in Inventory,18.27,4.96,0.22,4.83,-9.57,-11.43,27.61,34.07,-15.28,-15.42,MMFL
Power and Fuel,44.86,46.09,43.78,49.09,47.43,44.36,58.88,79.74,71.17,69.61,MMFL
Other Mfr. Exp,33.35,36.15,42.85,50.33,43.58,44.27,63.02,89.18,65.13,59.86,MMFL
Employee Cost,31.32,34.45,38.63,51.01,55.06,52.86,65.28,87.49,82.68,76.5,MMFL
Selling and admin,26.07,24.54,22.06,23.42,27.31,29.62,37.13,41.45,32.88,38.72,MMFL
Other Expenses,7.18,7.87,8.62,10.9,11.67,11.98,13.88,23.98,16.25,12.73,MMFL
Other Income,7.36,0.5,3.09,2.41,5.41,11.27,12.26,15.87,18.51,21.59,MMFL
Depreciation,23.09,21.13,36.02,35.38,35.81,38.93,42.0,54.41,53.23,56.73,MMFL
Interest,6.15,7.14,7.66,9.14,8.32,9.95,12.65,26.14,33.05,31.22,MMFL
Profit before tax,38.58,30.02,38.42,68.66,69.3,55.14,82.08,108.57,57.42,54.93,MMFL
Tax,11.83,5.57,9.1,18.12,19.2,11.72,13.58,27.21,11.19,8.32,MMFL
Net profit,26.75,24.45,29.32,50.55,50.09,43.42,68.51,81.35,46.24,46.61,MMFL
