Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,106521.45,119655.1,136350.8,152397.07,163998.3,175518.24,220499.32,242868.65,257323.59,265150.63,SBIN
Raw Material Cost,,,,,,,,,,,SBIN
Change in Inventory,,,,,,,,,,,SBIN
Power and Fuel,,,,,,,,,,,SBIN
Other Mfr. Exp,373.3,393.53,434.0,545.07,598.08,639.75,826.93,904.09,924.33,916.43,SBIN
Employee Cost,16974.52,18381.63,22505.37,23537.68,25114.45,26490.14,33179.3,41056.06,45716.83,50938.43,SBIN
Selling and admin,4191.04,5095.11,6084.77,6686.89,7097.54,7744.03,9771.82,9906.65,10184.69,11136.13,SBIN
Other Expenses,16613.19,15405.37,21303.13,26391.04,36755.75,45298.27,88255.11,69962.74,58113.87,60356.71,SBIN
Other Income,14351.45,16036.84,18552.92,22575.89,27845.37,35460.93,44570.66,38300.46,45221.48,43496.37,SBIN
Depreciation,1007.17,1139.61,1333.94,1116.49,1700.3,2293.31,2919.47,3212.31,3303.81,3317.55,SBIN
Interest,63230.37,75325.8,87068.63,97381.82,106803.49,113658.5,145645.6,154519.78,159238.77,154440.63,SBIN
Profit before tax,18483.31,19950.89,16173.88,19313.97,13774.06,14855.17,-15528.25,1607.48,25062.77,27541.12,SBIN
Tax,6776.02,5845.91,5282.71,6212.39,3823.4,4371.07,-8980.79,745.25,10574.66,7130.65,SBIN
Net profit,11707.29,14104.98,10891.17,13101.57,9950.65,10484.1,-6547.45,862.23,14488.11,20410.47,SBIN
