Report Date,2011-03-31 00:00:00,2012-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,15.17,18.77,27.27,33.25,33.26,48.77,42.38,46.33,55.85,60.75,PAR
Raw Material Cost,,,9.94,13.28,14.42,19.59,17.94,19.22,22.19,22.09,PAR
Change in Inventory,,,0.06,0.28,1.56,-1.48,0.01,,-1.46,0.21,PAR
Power and Fuel,,,4.45,6.4,6.21,8.45,6.94,8.9,10.7,9.82,PAR
Other Mfr. Exp,,,1.06,1.57,3.49,5.6,4.66,4.37,3.16,3.43,PAR
Employee Cost,,,1.18,1.61,2.21,3.26,3.49,3.64,4.12,3.99,PAR
Selling and admin,,,2.38,2.66,1.3,1.88,1.36,1.97,4.57,5.61,PAR
Other Expenses,13.86,15.46,1.06,0.64,,0.05,0.02,0.03,0.21,0.01,PAR
Other Income,,,0.03,0.04,0.04,0.04,0.04,0.09,0.1,2.18,PAR
Depreciation,,0.77,2.17,2.33,2.65,2.82,3.14,3.04,2.76,2.82,PAR
Interest,,0.83,3.91,3.86,3.57,2.5,2.33,1.96,0.79,0.64,PAR
Profit before tax,1.31,1.71,1.21,1.22,1.01,3.18,2.55,3.29,5.99,14.73,PAR
Tax,0.03,0.59,0.48,0.33,0.59,1.34,1.06,0.78,1.23,3.11,PAR
Net profit,1.28,1.12,0.72,0.89,0.42,1.85,1.5,2.51,4.76,11.61,PAR
