Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,817.18,970.7,1092.45,1432.08,1583.9,1482.34,1895.34,2090.53,1579.0,1631.48,INEOSSTYRO
Raw Material Cost,639.88,741.68,841.63,1147.59,1221.85,1145.33,1422.35,1781.09,1165.47,944.09,INEOSSTYRO
Change in Inventory,20.11,-1.5,0.55,13.55,16.11,72.32,-34.52,41.38,-51.07,-10.88,INEOSSTYRO
Power and Fuel,28.14,35.47,39.32,53.4,58.85,51.88,62.47,65.97,63.98,58.65,INEOSSTYRO
Other Mfr. Exp,12.97,15.13,15.96,22.41,28.99,36.31,51.06,69.74,53.82,35.34,INEOSSTYRO
Employee Cost,25.8,26.57,28.91,43.85,50.49,50.37,49.64,57.53,57.87,70.81,INEOSSTYRO
Selling and admin,38.48,63.91,90.74,108.39,100.93,103.82,118.04,130.27,105.95,93.96,INEOSSTYRO
Other Expenses,9.64,-13.09,-6.75,-13.17,42.88,31.78,19.85,17.93,15.69,4.06,INEOSSTYRO
Other Income,10.66,10.73,10.77,4.7,2.74,4.07,4.76,11.75,-31.18,13.05,INEOSSTYRO
Depreciation,13.94,13.61,13.4,21.32,27.21,25.27,25.36,26.92,31.57,36.03,INEOSSTYRO
Interest,1.61,3.55,3.14,14.81,11.31,13.67,13.68,12.69,15.9,14.64,INEOSSTYRO
Profit before tax,77.49,93.1,77.42,51.73,60.24,100.3,103.13,-18.48,-13.5,376.07,INEOSSTYRO
Tax,23.52,29.97,26.92,16.71,-3.58,31.01,36.9,-6.01,-3.98,95.86,INEOSSTYRO
Net profit,53.97,63.13,50.5,35.02,63.83,69.28,66.23,-12.47,-9.52,280.22,INEOSSTYRO
