Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,32.68,32.68,34.38,35.7,35.7,35.7,35.7,40.55,43.3,43.3,ELECTCAST
Reserves,1670.35,2321.77,2412.86,2469.09,2770.92,2828.8,2856.25,2338.7,2505.25,2561.36,ELECTCAST
Borrowings,1793.3,2263.86,2389.26,2464.2,2066.5,1917.33,1563.74,1618.58,1538.04,1405.44,ELECTCAST
Other Liabilities,575.02,367.65,571.49,492.86,954.4,993.35,1143.86,975.44,898.33,946.15,ELECTCAST
Total,4071.35,4985.96,5407.99,5461.85,5827.52,5775.18,5599.55,4973.27,4984.92,4956.25,ELECTCAST
Net Block,555.48,1094.5,1094.63,1108.8,1714.25,1639.91,1602.61,1578.62,1632.85,1613.17,ELECTCAST
Capital Work in Progress,655.81,986.09,1210.82,1278.41,1278.42,1209.76,1201.78,1236.56,1165.42,1155.89,ELECTCAST
Investments,1118.72,1142.6,1099.96,1265.79,1148.7,1146.97,1146.81,541.55,540.19,564.7,ELECTCAST
Other Assets,1741.34,1762.77,2002.58,1808.85,1686.15,1778.54,1648.35,1616.54,1646.46,1622.49,ELECTCAST
Total,4071.35,4985.96,5407.99,5461.85,5827.52,5775.18,5599.55,4973.27,4984.92,4956.25,ELECTCAST
Receivables,619.2,656.61,616.86,580.35,700.92,483.52,558.58,601.16,637.78,538.54,ELECTCAST
Inventory,552.94,451.74,556.8,495.79,350.92,438.53,408.33,563.11,613.55,669.86,ELECTCAST
Cash & Bank,156.47,320.44,228.84,210.22,99.77,333.47,203.43,131.52,62.66,87.96,ELECTCAST
No. of Equity Shares,326752705.0,326752705.0,343817322.0,356955000.0,356955000.0,356955322.0,356955322.0,405482183.0,432954709.0,432954709.0,ELECTCAST
New Bonus Shares,,,,,,,,,,,ELECTCAST
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ELECTCAST
