Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,91.67,INDRAMEDCO
Reserves,67.6,79.32,95.45,103.09,132.08,139.15,140.64,152.36,176.13,181.08,INDRAMEDCO
Borrowings,67.29,73.38,62.81,50.41,52.17,67.31,65.56,21.29,3.98,,INDRAMEDCO
Other Liabilities,175.43,193.76,198.87,196.39,184.58,160.31,134.4,157.04,177.22,159.21,INDRAMEDCO
Total,401.99,438.13,448.8,441.56,460.5,458.44,432.27,422.36,449.0,431.96,INDRAMEDCO
Net Block,234.16,299.85,293.04,286.2,301.03,295.73,293.96,280.1,302.68,283.33,INDRAMEDCO
Capital Work in Progress,41.65,0.46,1.65,2.54,2.6,,,1.26,,3.34,INDRAMEDCO
Investments,,,,,,,,,,,INDRAMEDCO
Other Assets,126.18,137.82,154.11,152.82,156.87,162.71,138.31,141.0,146.32,145.29,INDRAMEDCO
Total,401.99,438.13,448.8,441.56,460.5,458.44,432.27,422.36,449.0,431.96,INDRAMEDCO
Receivables,32.43,52.51,64.36,77.75,84.78,98.31,84.47,76.2,79.15,67.39,INDRAMEDCO
Inventory,10.32,11.68,12.37,12.47,9.55,9.95,9.12,8.32,12.07,8.74,INDRAMEDCO
Cash & Bank,3.86,4.84,5.49,6.19,6.32,6.99,7.94,22.44,24.01,27.52,INDRAMEDCO
No. of Equity Shares,91673000.0,91673000.0,91673000.0,91673000.0,91673000.0,91673000.0,91673000.0,91673000.0,91673000.0,91673000.0,INDRAMEDCO
New Bonus Shares,,,,,,,,,,,INDRAMEDCO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,INDRAMEDCO
