Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,61.38,61.38,61.38,61.38,61.38,61.38,61.38,61.38,64.72,66.57,RAYMOND
Reserves,1042.92,969.58,1039.4,1106.38,1158.2,1162.66,1255.68,1307.43,1718.05,1602.43,RAYMOND
Borrowings,1295.9,1347.05,1414.51,1345.7,1587.36,1605.14,1637.11,1735.11,1497.25,1319.39,RAYMOND
Other Liabilities,550.68,643.11,525.89,669.83,682.16,777.02,1039.71,1153.3,1398.39,1434.6,RAYMOND
Total,2950.88,3021.12,3041.18,3183.29,3489.1,3606.2,3993.88,4257.22,4678.41,4422.99,RAYMOND
Net Block,867.22,834.28,673.78,611.42,600.5,574.1,1112.09,1070.53,1220.94,1089.09,RAYMOND
Capital Work in Progress,116.55,144.88,157.72,167.4,196.76,285.38,10.1,47.27,30.47,13.24,RAYMOND
Investments,777.3,744.85,770.18,708.68,760.86,836.38,804.13,705.18,647.99,553.23,RAYMOND
Other Assets,1189.81,1297.11,1439.5,1695.79,1930.98,1910.34,2067.56,2434.24,2779.01,2767.43,RAYMOND
Total,2950.88,3021.12,3041.18,3183.29,3489.1,3606.2,3993.88,4257.22,4678.41,4422.99,RAYMOND
Receivables,392.39,416.26,480.45,569.81,726.21,713.96,618.95,675.93,537.63,585.95,RAYMOND
Inventory,447.67,502.99,551.86,576.66,656.89,698.27,936.87,1059.09,1290.11,1000.83,RAYMOND
Cash & Bank,12.86,18.25,51.58,95.46,65.4,38.75,66.94,101.85,300.76,473.11,RAYMOND
No. of Equity Shares,61380853.0,61380854.0,61380854.0,61380854.0,61380854.0,61380854.0,61380854.0,61380854.0,64719132.0,66573731.0,RAYMOND
New Bonus Shares,,,,,,,,,,,RAYMOND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RAYMOND
