Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,620.7,533.08,516.05,605.61,626.18,666.81,945.85,1079.21,1149.64,1104.18,TV18BRDCST
Raw Material Cost,1.47,,,,,,,,,,TV18BRDCST
Change in Inventory,,,,,,,,,,,TV18BRDCST
Power and Fuel,6.04,6.54,7.11,7.95,8.99,10.91,17.31,19.64,19.02,16.74,TV18BRDCST
Other Mfr. Exp,87.42,81.29,86.6,87.22,107.1,52.93,200.91,223.71,201.37,152.37,TV18BRDCST
Employee Cost,154.13,156.55,141.32,151.15,168.47,196.3,367.86,416.25,408.78,382.38,TV18BRDCST
Selling and admin,287.58,177.73,149.85,192.61,206.81,280.36,273.53,297.62,377.35,327.39,TV18BRDCST
Other Expenses,25.52,12.32,15.63,59.02,11.47,4.54,53.12,29.54,44.03,48.38,TV18BRDCST
Other Income,63.43,36.74,-12.61,-54.79,30.26,37.31,25.67,14.16,50.11,47.44,TV18BRDCST
Depreciation,24.46,22.91,20.91,20.94,10.05,17.83,41.7,42.26,58.16,55.74,TV18BRDCST
Interest,85.4,101.02,22.47,17.3,18.55,18.68,23.23,52.31,64.84,45.61,TV18BRDCST
Profit before tax,12.11,11.46,59.55,14.63,125.0,122.57,-6.14,12.04,26.2,123.01,TV18BRDCST
Tax,2.87,1.23,0.34,,,21.11,52.57,-73.01,4.44,32.43,TV18BRDCST
Net profit,9.24,10.22,59.21,14.63,125.0,101.46,-58.71,85.05,21.76,90.58,TV18BRDCST
