Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,183.62,174.01,208.72,243.75,246.86,243.17,277.5,317.54,314.15,450.53,KANPRPLA
Raw Material Cost,114.76,108.55,135.31,151.34,135.68,134.66,162.52,207.2,187.78,266.13,KANPRPLA
Change in Inventory,-2.71,2.21,3.74,-1.54,-3.16,4.59,4.32,11.02,-2.09,14.4,KANPRPLA
Power and Fuel,8.06,9.41,12.14,13.4,15.19,15.06,15.82,17.14,17.94,22.59,KANPRPLA
Other Mfr. Exp,13.63,13.17,16.35,23.28,24.74,25.52,28.59,32.08,33.12,43.16,KANPRPLA
Employee Cost,9.08,10.34,11.68,13.53,16.45,22.1,28.36,32.8,34.7,40.87,KANPRPLA
Selling and admin,14.18,14.38,12.4,16.69,16.32,17.98,18.53,17.4,20.02,33.31,KANPRPLA
Other Expenses,0.39,-1.13,-1.38,-2.14,-1.19,-0.83,-0.2,0.29,0.46,3.79,KANPRPLA
Other Income,3.34,1.65,2.31,3.16,1.02,0.85,6.65,16.19,7.69,7.41,KANPRPLA
Depreciation,2.46,2.98,3.74,3.78,4.11,4.19,4.11,6.69,8.88,9.18,KANPRPLA
Interest,6.32,8.56,8.86,8.88,7.66,6.79,6.4,9.49,10.53,9.17,KANPRPLA
Profit before tax,15.37,11.61,15.67,16.61,25.76,23.14,24.34,21.66,6.32,44.14,KANPRPLA
Tax,5.0,4.71,4.8,5.16,9.31,8.67,8.42,5.46,1.39,13.92,KANPRPLA
Net profit,10.37,6.9,10.87,11.45,16.46,14.46,15.92,16.2,4.93,30.21,KANPRPLA
