Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.3,22.32,23.44,23.44,23.44,23.59,23.73,23.85,24.87,24.98,APLAPOLLO
Reserves,236.92,274.46,302.08,318.38,323.79,787.14,881.86,983.93,1250.37,1423.81,APLAPOLLO
Borrowings,204.26,313.85,374.71,390.11,461.05,458.1,737.81,731.91,564.5,487.95,APLAPOLLO
Other Liabilities,93.44,122.58,126.15,126.15,259.87,569.38,499.16,837.76,734.66,883.15,APLAPOLLO
Total,555.92,733.21,826.38,858.08,1068.15,1838.21,2142.56,2577.45,2574.4,2819.89,APLAPOLLO
Net Block,124.12,185.46,241.58,295.19,332.05,504.82,716.77,802.04,957.1,891.63,APLAPOLLO
Capital Work in Progress,33.92,8.27,17.92,23.68,25.52,116.96,39.57,22.49,6.24,52.89,APLAPOLLO
Investments,76.81,77.97,86.6,88.1,89.89,391.16,391.83,392.29,395.59,525.81,APLAPOLLO
Other Assets,321.07,461.51,480.28,451.11,620.69,825.27,994.39,1360.63,1215.47,1349.56,APLAPOLLO
Total,555.92,733.21,826.38,858.08,1068.15,1838.21,2142.56,2577.45,2574.4,2819.89,APLAPOLLO
Receivables,122.89,165.44,182.25,115.92,263.14,252.86,339.02,421.61,306.94,87.18,APLAPOLLO
Inventory,92.99,177.55,180.71,183.35,262.35,362.3,503.68,680.25,590.27,550.39,APLAPOLLO
Cash & Bank,3.15,9.86,4.05,9.45,1.03,0.64,1.17,24.78,39.92,344.49,APLAPOLLO
No. of Equity Shares,21296683.0,22323640.0,23438640.0,23438636.0,23438636.0,23589955.0,23729805.0,23850381.0,24869015.0,124896000.0,APLAPOLLO
New Bonus Shares,,,,,,,,,,,APLAPOLLO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,APLAPOLLO
