Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,24.35,24.24,23.58,23.54,23.54,23.54,23.54,23.54,23.54,23.54,KRBL
Reserves,645.21,773.88,996.38,1235.47,1436.73,1848.08,2255.76,2693.91,3095.03,3661.62,KRBL
Borrowings,938.11,870.34,1379.5,1351.03,1167.45,1090.07,1245.25,1428.19,571.51,369.3,KRBL
Other Liabilities,352.55,309.38,287.81,389.05,313.97,423.95,324.04,481.0,723.36,564.75,KRBL
Total,1960.22,1977.84,2687.27,2999.09,2941.69,3385.64,3848.59,4626.64,4413.44,4619.21,KRBL
Net Block,413.64,437.87,557.85,634.82,759.8,1002.65,970.96,929.57,967.09,934.74,KRBL
Capital Work in Progress,7.84,15.12,14.4,113.74,100.26,1.71,2.25,0.59,12.14,9.07,KRBL
Investments,11.13,10.54,10.58,10.87,16.96,14.38,13.26,11.92,10.11,23.16,KRBL
Other Assets,1527.61,1514.31,2104.44,2239.66,2064.67,2366.9,2862.12,3684.56,3424.1,3652.24,KRBL
Total,1960.22,1977.84,2687.27,2999.09,2941.69,3385.64,3848.59,4626.64,4413.44,4619.21,KRBL
Receivables,229.17,195.01,279.25,315.58,156.95,231.07,246.7,397.29,230.2,201.29,KRBL
Inventory,1237.72,1260.29,1689.9,1858.48,1793.05,2018.64,2461.61,3128.85,2852.42,2964.21,KRBL
Cash & Bank,16.14,12.81,63.82,6.91,17.87,3.07,68.99,4.07,51.46,161.06,KRBL
No. of Equity Shares,243966940.0,241946228.0,236244892.0,235389892.0,235389892.0,235389892.0,235389892.0,235389892.0,235389892.0,235389892.0,KRBL
New Bonus Shares,,,,,,,,,,,KRBL
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,KRBL
