Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,324.84,326.13,378.23,407.17,410.84,430.53,491.91,597.88,615.52,604.32,GRAUWEIL
Raw Material Cost,184.46,190.32,202.3,213.51,197.84,217.86,253.62,320.82,331.06,306.66,GRAUWEIL
Change in Inventory,4.79,12.13,-5.86,4.01,-5.34,6.03,0.79,1.04,18.18,-7.67,GRAUWEIL
Power and Fuel,3.29,3.69,4.19,4.82,4.22,3.84,3.98,4.62,5.29,4.29,GRAUWEIL
Other Mfr. Exp,25.42,26.04,26.46,30.7,34.79,39.71,45.84,56.37,79.18,74.24,GRAUWEIL
Employee Cost,30.16,38.19,42.81,47.14,53.16,48.94,57.06,67.13,73.22,69.33,GRAUWEIL
Selling and admin,65.44,71.48,77.64,80.03,84.63,82.43,78.74,92.96,97.21,83.68,GRAUWEIL
Other Expenses,-37.62,-44.76,-41.69,-41.45,-45.3,-43.1,-41.13,-48.66,-49.61,-43.05,GRAUWEIL
Other Income,2.84,2.09,3.42,,0.29,3.37,10.35,5.35,20.22,14.74,GRAUWEIL
Depreciation,9.88,10.99,11.49,16.41,14.17,13.88,14.95,15.46,18.95,18.33,GRAUWEIL
Interest,21.19,20.54,16.74,14.03,9.7,2.51,2.55,1.61,3.26,2.85,GRAUWEIL
Profit before tax,30.25,23.86,35.85,45.99,52.58,73.86,87.44,93.96,95.36,95.06,GRAUWEIL
Tax,7.04,4.03,5.05,12.8,13.54,18.63,26.88,30.25,19.57,25.42,GRAUWEIL
Net profit,23.21,19.83,30.79,33.19,39.05,55.23,60.56,63.71,75.79,69.63,GRAUWEIL
