Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.47,12.84,14.49,14.49,14.49,14.49,14.49,14.49,14.49,14.49,JINDRILL
Reserves,477.17,623.04,740.14,794.89,826.87,841.03,824.18,852.65,874.09,882.59,JINDRILL
Borrowings,0.53,14.49,12.84,0.15,87.26,77.48,63.08,163.13,399.29,329.8,JINDRILL
Other Liabilities,112.32,140.62,111.39,168.1,169.33,74.0,60.82,568.54,68.59,268.84,JINDRILL
Total,601.49,790.99,878.86,977.63,1097.95,1007.0,962.57,1598.81,1356.46,1495.72,JINDRILL
Net Block,59.93,55.4,58.48,66.71,54.59,67.68,64.19,53.03,530.6,502.12,JINDRILL
Capital Work in Progress,4.93,6.24,6.19,0.17,0.99,,,518.79,0.01,,JINDRILL
Investments,221.56,276.61,433.32,456.61,293.01,248.23,189.72,187.83,187.15,187.07,JINDRILL
Other Assets,315.07,452.74,380.87,454.14,749.36,691.09,708.66,839.16,638.7,806.53,JINDRILL
Total,601.49,790.99,878.86,977.63,1097.95,1007.0,962.57,1598.81,1356.46,1495.72,JINDRILL
Receivables,149.89,178.8,178.76,126.65,117.18,86.49,102.1,100.21,126.56,165.93,JINDRILL
Inventory,12.36,9.79,9.2,12.93,12.03,13.47,10.27,7.91,32.8,40.4,JINDRILL
Cash & Bank,12.15,0.17,0.19,1.94,0.43,2.27,2.28,4.14,5.85,86.14,JINDRILL
No. of Equity Shares,22931104.0,25681104.0,28981104.0,28981104.0,28981000.0,28981000.0,28981104.0,28981104.0,28981104.0,28981104.0,JINDRILL
New Bonus Shares,,,,,,,,,,,JINDRILL
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,JINDRILL
