Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.33,0.33,0.33,200.0,204.36,204.36,204.36,204.36,204.36,204.36,NH
Reserves,514.72,533.17,569.35,594.97,752.72,856.12,918.28,965.05,962.97,886.7,NH
Borrowings,135.39,237.68,321.17,288.55,151.75,119.53,491.42,498.82,607.49,551.28,NH
Other Liabilities,126.26,156.17,237.09,216.39,273.74,306.74,380.8,408.38,447.59,460.41,NH
Total,776.7,927.35,1127.94,1299.91,1382.57,1486.75,1994.86,2076.61,2222.41,2102.75,NH
Net Block,407.18,503.49,626.49,651.11,649.75,682.46,972.89,949.09,1159.02,1069.88,NH
Capital Work in Progress,79.43,44.45,12.1,8.85,12.73,51.57,30.36,55.72,2.65,5.13,NH
Investments,12.53,31.44,51.37,240.82,333.59,354.0,560.95,596.54,619.33,645.32,NH
Other Assets,277.56,347.97,437.98,399.13,386.5,398.72,430.66,475.26,441.41,382.42,NH
Total,776.7,927.35,1127.94,1299.91,1382.57,1486.75,1994.86,2076.61,2222.41,2102.75,NH
Receivables,67.24,91.47,133.15,143.06,137.96,137.62,185.07,157.07,147.02,154.39,NH
Inventory,27.14,36.4,47.39,49.28,44.65,44.12,51.49,51.56,36.09,24.91,NH
Cash & Bank,13.81,22.93,22.31,23.37,18.19,28.16,21.44,56.91,52.27,56.19,NH
No. of Equity Shares,325414.0,325414.0,325414.0,200000000.0,204360804.0,204360804.0,204360804.0,204360804.0,204360804.0,204360804.0,NH
New Bonus Shares,,,,199654247.0,,,,,,,NH
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NH
