Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.86,4.86,4.86,4.86,4.86,4.86,5.59,5.59,5.59,5.59,EMAMIREAL
Reserves,35.77,36.62,36.3,36.24,5.76,20.7,153.6,156.83,105.86,115.92,EMAMIREAL
Borrowings,,,,,1173.65,1532.44,2003.0,2544.74,2452.6,1657.46,EMAMIREAL
Other Liabilities,2.74,3.21,3.28,0.23,495.68,562.32,568.2,688.7,436.06,189.13,EMAMIREAL
Total,43.37,44.69,44.44,41.33,1679.95,2120.32,2730.39,3395.86,3000.11,1968.1,EMAMIREAL
Net Block,,,,,1.29,46.86,59.06,60.84,39.21,33.32,EMAMIREAL
Capital Work in Progress,,,,,,0.34,,,,,EMAMIREAL
Investments,9.8,9.85,9.85,9.85,159.92,75.1,178.27,195.46,265.27,89.6,EMAMIREAL
Other Assets,33.57,34.84,34.59,31.48,1518.74,1998.02,2493.06,3139.56,2695.63,1845.18,EMAMIREAL
Total,43.37,44.69,44.44,41.33,1679.95,2120.32,2730.39,3395.86,3000.11,1968.1,EMAMIREAL
Receivables,,,,,0.5,,,15.13,71.25,38.41,EMAMIREAL
Inventory,,,,,613.78,818.23,1144.91,1434.09,773.04,769.83,EMAMIREAL
Cash & Bank,0.03,0.02,0.02,0.03,14.34,13.24,11.44,12.82,16.94,14.96,EMAMIREAL
No. of Equity Shares,24298392.0,24298392.0,24298392.0,24298392.0,24298392.0,24298392.0,24298392.0,27938889.0,27938889.0,27938889.0,EMAMIREAL
New Bonus Shares,,,,,,,,,,,EMAMIREAL
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,EMAMIREAL
