Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1607.7,1264.0,1448.07,453.54,234.12,489.77,609.67,604.54,492.43,133.71,ANIKINDS
Raw Material Cost,1456.5,1122.86,1336.67,497.15,183.84,532.87,595.08,597.84,444.19,121.58,ANIKINDS
Change in Inventory,-16.2,-9.45,5.29,62.86,-47.58,18.61,4.49,11.2,-34.21,4.29,ANIKINDS
Power and Fuel,14.88,15.2,16.92,,,,,,,,ANIKINDS
Other Mfr. Exp,24.49,29.23,4.85,0.61,0.7,0.92,0.53,0.4,0.27,0.18,ANIKINDS
Employee Cost,11.12,12.24,14.09,4.43,4.52,4.5,4.41,3.97,4.12,2.89,ANIKINDS
Selling and admin,26.6,30.08,38.14,3.25,4.72,15.57,7.37,6.56,6.77,4.83,ANIKINDS
Other Expenses,29.1,18.57,23.07,7.65,8.35,89.43,2.8,27.7,55.65,7.53,ANIKINDS
Other Income,51.0,40.12,56.71,27.86,27.62,214.9,26.82,11.84,8.07,16.92,ANIKINDS
Depreciation,5.64,5.72,5.36,1.24,0.85,0.83,0.93,0.89,0.89,0.82,ANIKINDS
Interest,58.05,47.69,56.89,17.76,5.42,43.65,12.42,12.88,11.42,10.77,ANIKINDS
Profit before tax,16.12,13.08,14.08,12.17,5.76,35.51,17.44,-22.66,-57.02,6.32,ANIKINDS
Tax,2.87,2.42,2.97,1.86,0.18,-0.89,3.6,-7.47,-19.28,1.75,ANIKINDS
Net profit,13.24,10.66,11.11,10.31,5.58,36.39,13.84,-15.2,-37.73,4.57,ANIKINDS
