Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,ANIKINDS
Reserves,201.32,211.98,223.09,232.6,238.18,273.86,287.72,272.63,233.49,237.96,ANIKINDS
Borrowings,330.5,210.85,183.38,210.29,130.46,7.99,51.12,67.8,72.3,104.49,ANIKINDS
Other Liabilities,437.78,387.22,508.36,535.7,668.4,258.48,212.57,298.19,292.59,278.84,ANIKINDS
Total,997.35,837.8,942.58,1006.34,1064.79,568.08,579.16,666.37,626.13,649.04,ANIKINDS
Net Block,116.69,146.9,148.53,142.5,139.01,28.58,20.51,19.76,17.24,16.21,ANIKINDS
Capital Work in Progress,1.82,2.55,10.51,12.37,12.05,5.09,5.09,5.09,5.09,,ANIKINDS
Investments,24.68,12.99,17.11,12.72,8.32,98.87,111.25,137.2,145.57,146.75,ANIKINDS
Other Assets,854.16,675.36,766.43,838.75,905.41,435.54,442.31,504.32,458.23,486.08,ANIKINDS
Total,997.35,837.8,942.58,1006.34,1064.79,568.08,579.16,666.37,626.13,649.04,ANIKINDS
Receivables,443.66,360.13,455.83,459.97,564.54,258.2,249.58,209.85,156.48,120.36,ANIKINDS
Inventory,141.43,133.91,139.49,203.38,155.96,64.49,72.11,82.63,50.27,54.41,ANIKINDS
Cash & Bank,162.48,72.14,70.06,61.35,58.15,33.21,23.62,27.86,25.98,31.41,ANIKINDS
No. of Equity Shares,27753486.0,27753486.0,27753486.0,27753486.0,27753486.0,27753486.0,27753486.0,27753486.0,27753486.0,27753486.0,ANIKINDS
New Bonus Shares,,,,,,,,,,,ANIKINDS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ANIKINDS
