Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,78.99,85.68,106.34,102.96,100.11,121.32,106.73,132.71,121.73,229.95,SALONA
Raw Material Cost,58.02,51.64,71.14,72.84,67.95,90.03,76.66,98.44,77.52,184.2,SALONA
Change in Inventory,-6.05,-3.12,1.26,1.33,1.49,4.0,4.3,5.69,-6.61,3.29,SALONA
Power and Fuel,2.73,5.44,5.41,6.91,7.09,4.29,4.22,6.23,6.07,5.22,SALONA
Other Mfr. Exp,4.47,5.32,5.36,6.06,7.33,8.81,7.99,7.96,9.18,11.02,SALONA
Employee Cost,2.49,2.76,3.86,4.04,4.55,5.5,5.91,6.62,6.72,6.35,SALONA
Selling and admin,2.65,3.4,5.14,4.42,5.97,7.99,6.76,8.85,7.04,11.44,SALONA
Other Expenses,0.08,0.65,0.22,0.39,,0.1,0.18,0.24,0.04,0.24,SALONA
Other Income,0.37,0.13,0.24,0.37,0.14,0.12,0.1,0.1,0.08,0.11,SALONA
Depreciation,5.13,5.48,5.7,4.43,3.35,3.63,3.73,3.85,2.65,2.66,SALONA
Interest,4.69,4.29,3.38,3.03,2.77,2.31,3.47,4.01,4.08,4.46,SALONA
Profit before tax,-6.95,3.71,7.63,2.54,2.73,2.78,2.21,2.3,1.9,7.76,SALONA
Tax,-2.03,0.6,1.96,0.43,0.46,-0.57,0.08,0.67,0.72,1.56,SALONA
Net profit,-4.91,3.11,5.66,2.11,2.27,3.34,2.13,1.63,1.17,6.2,SALONA
