Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,481.49,488.18,596.14,719.0,715.21,742.21,963.96,1042.9,846.29,924.66,NOCIL
Raw Material Cost,301.95,306.18,357.51,437.96,315.58,333.41,447.13,497.85,369.79,480.18,NOCIL
Change in Inventory,7.09,-9.52,8.49,49.39,-43.92,-26.17,6.51,31.03,-18.05,-24.6,NOCIL
Power and Fuel,47.38,47.27,59.11,61.53,50.08,47.06,60.06,70.44,66.38,74.54,NOCIL
Other Mfr. Exp,38.67,35.91,33.64,53.48,55.23,57.46,67.79,70.75,68.46,70.49,NOCIL
Employee Cost,34.42,35.64,43.05,48.1,57.82,60.87,67.39,69.98,76.09,68.97,NOCIL
Selling and admin,18.06,19.98,32.39,30.29,29.35,31.81,33.06,38.17,39.25,43.36,NOCIL
Other Expenses,15.18,14.07,18.01,23.97,24.6,26.8,28.67,36.21,31.76,35.36,NOCIL
Other Income,23.41,36.12,8.73,2.7,2.56,8.46,10.83,9.76,9.64,14.05,NOCIL
Depreciation,8.99,7.85,17.56,13.6,13.72,18.69,22.91,22.97,32.42,36.07,NOCIL
Interest,0.43,3.75,17.39,16.51,9.34,2.22,1.22,0.63,1.32,0.96,NOCIL
Profit before tax,46.91,44.13,34.7,85.65,118.13,146.18,253.07,276.69,152.41,104.18,NOCIL
Tax,12.92,1.65,11.09,28.9,40.39,49.35,84.46,92.6,21.43,17.69,NOCIL
Net profit,33.99,42.49,23.62,56.75,77.74,96.83,168.61,184.09,130.98,86.49,NOCIL
