Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,112.26,140.6,135.15,124.85,139.14,172.64,212.06,222.09,247.35,283.47,ADVENZYMES
Raw Material Cost,39.55,51.27,43.45,38.1,49.69,65.19,84.7,80.43,94.44,95.03,ADVENZYMES
Change in Inventory,3.86,8.54,6.6,1.15,5.7,3.09,-0.81,-5.4,5.68,-1.27,ADVENZYMES
Power and Fuel,12.66,15.39,14.32,9.53,9.73,10.31,10.29,10.21,10.95,11.53,ADVENZYMES
Other Mfr. Exp,7.94,10.77,8.57,9.2,9.82,7.3,8.21,7.36,9.08,9.25,ADVENZYMES
Employee Cost,12.76,15.42,18.11,18.72,24.39,27.44,32.65,35.27,32.78,34.41,ADVENZYMES
Selling and admin,10.72,12.73,26.49,12.29,11.04,14.54,23.16,27.73,25.57,28.4,ADVENZYMES
Other Expenses,2.09,4.07,2.69,4.11,3.85,2.45,2.26,2.75,3.25,2.82,ADVENZYMES
Other Income,3.23,2.22,1.02,1.37,0.92,6.42,5.05,5.55,9.0,6.82,ADVENZYMES
Depreciation,5.21,7.07,9.12,7.98,7.39,8.33,7.81,8.56,8.81,8.93,ADVENZYMES
Interest,3.7,3.78,8.28,4.66,4.37,2.94,3.37,2.72,1.29,0.22,ADVENZYMES
Profit before tax,24.72,30.86,11.74,22.78,25.48,43.65,43.85,47.21,75.86,98.43,ADVENZYMES
Tax,2.95,9.4,1.83,3.12,4.6,9.09,7.95,11.97,17.9,27.41,ADVENZYMES
Net profit,21.78,21.46,9.91,19.66,20.89,34.57,35.89,35.23,57.96,71.01,ADVENZYMES
