Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.01,16.81,16.81,16.81,16.81,18.08,23.38,23.38,23.38,23.38,AAREYDRUGS
Reserves,18.8,16.66,17.71,18.59,19.88,30.07,54.55,60.85,66.65,73.16,AAREYDRUGS
Borrowings,4.43,4.86,5.72,11.02,14.54,10.39,3.24,16.16,17.89,18.02,AAREYDRUGS
Other Liabilities,49.59,68.78,66.65,68.53,73.76,83.95,88.62,45.33,86.16,118.48,AAREYDRUGS
Total,86.83,107.11,106.89,114.95,124.99,142.49,169.79,145.72,194.08,233.04,AAREYDRUGS
Net Block,3.94,4.08,4.38,5.89,7.85,12.15,11.71,12.27,12.3,14.26,AAREYDRUGS
Capital Work in Progress,0.88,0.33,0.33,,,,0.34,,,,AAREYDRUGS
Investments,,3.23,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.4,AAREYDRUGS
Other Assets,82.01,99.47,101.74,108.62,116.7,129.9,157.3,133.01,181.34,218.38,AAREYDRUGS
Total,86.83,107.11,106.89,114.95,124.99,142.49,169.79,145.72,194.08,233.04,AAREYDRUGS
Receivables,47.8,66.41,64.85,66.71,72.48,81.86,95.3,105.74,96.13,162.01,AAREYDRUGS
Inventory,8.12,7.52,5.13,4.17,2.08,5.21,14.77,21.25,17.0,18.46,AAREYDRUGS
Cash & Bank,1.14,0.51,0.85,0.17,1.62,1.04,3.39,0.37,0.5,0.65,AAREYDRUGS
No. of Equity Shares,14012236.0,16814684.0,16814684.0,16814684.0,16814684.0,18084684.0,23384684.0,23384684.0,23384684.0,23384684.0,AAREYDRUGS
New Bonus Shares,,,,,,,,,,,AAREYDRUGS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,AAREYDRUGS
