Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.62,13.63,13.64,13.65,13.67,13.69,13.74,13.75,13.81,13.81,GRAVITA
Reserves,51.27,63.58,72.77,76.27,78.51,101.53,122.12,135.66,150.34,175.21,GRAVITA
Borrowings,44.27,55.08,67.49,89.57,94.35,159.68,207.11,216.08,230.43,211.55,GRAVITA
Other Liabilities,14.23,29.48,22.68,16.16,10.44,23.99,64.33,119.11,86.46,186.3,GRAVITA
Total,123.39,161.77,176.58,195.65,196.97,298.89,407.3,484.6,481.04,586.87,GRAVITA
Net Block,11.47,11.75,41.57,36.59,37.88,54.21,82.41,107.13,117.45,115.32,GRAVITA
Capital Work in Progress,,6.75,2.33,3.0,12.28,23.02,14.46,9.43,2.81,4.66,GRAVITA
Investments,39.81,40.76,21.73,27.4,27.19,29.31,16.71,23.5,14.95,10.14,GRAVITA
Other Assets,72.11,102.51,110.95,128.66,119.62,192.35,293.72,344.54,345.83,456.75,GRAVITA
Total,123.39,161.77,176.58,195.65,196.97,298.89,407.3,484.6,481.04,586.87,GRAVITA
Receivables,28.58,22.56,34.37,21.28,29.21,60.59,105.9,106.67,59.23,65.29,GRAVITA
Inventory,15.66,38.24,36.0,62.59,51.74,85.66,124.9,132.9,154.09,259.74,GRAVITA
Cash & Bank,1.68,1.37,1.06,1.31,4.61,7.93,9.03,10.4,7.25,7.42,GRAVITA
No. of Equity Shares,13620000.0,68127552.0,68175166.0,68254578.0,68368099.0,68467514.0,68704614.0,68746714.0,69037914.0,69037914.0,GRAVITA
New Bonus Shares,,13360000.0,,,,,,,,,GRAVITA
Face value,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,GRAVITA
