Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,390.14,436.5,468.49,498.08,447.59,368.43,326.93,391.96,334.37,280.19,VARDHACRLC
Raw Material Cost,306.4,337.04,357.64,403.0,306.18,242.27,225.49,292.68,241.05,169.05,VARDHACRLC
Change in Inventory,-0.6,2.66,-1.86,-0.58,-1.7,5.96,-0.53,-4.88,1.48,-0.08,VARDHACRLC
Power and Fuel,20.8,24.51,24.67,27.69,26.31,26.34,24.39,26.73,28.55,25.41,VARDHACRLC
Other Mfr. Exp,7.04,8.21,8.19,9.03,44.44,40.36,15.95,9.63,8.34,6.99,VARDHACRLC
Employee Cost,7.64,8.75,9.73,11.48,12.34,13.51,14.41,14.57,15.75,16.33,VARDHACRLC
Selling and admin,8.38,11.83,10.01,10.12,11.09,12.57,13.58,13.5,13.37,11.63,VARDHACRLC
Other Expenses,5.41,6.56,5.89,2.66,1.38,1.76,1.09,2.14,1.99,2.95,VARDHACRLC
Other Income,13.05,7.86,20.63,16.16,22.04,24.53,20.56,24.74,26.59,15.3,VARDHACRLC
Depreciation,11.24,11.29,11.37,4.77,4.42,4.61,4.73,5.4,5.23,5.42,VARDHACRLC
Interest,0.44,0.88,0.53,0.3,0.24,0.36,0.73,0.44,0.3,0.53,VARDHACRLC
Profit before tax,35.24,37.95,59.23,44.61,61.53,57.14,46.59,46.73,47.86,57.1,VARDHACRLC
Tax,10.75,13.54,15.57,11.19,20.77,16.04,8.02,12.24,1.59,14.2,VARDHACRLC
Net profit,24.49,24.4,43.67,33.42,40.77,41.11,38.57,34.49,46.27,42.92,VARDHACRLC
