Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,201.83,291.42,349.1,420.15,471.13,545.04,586.27,640.5,688.33,608.86,HCG
Raw Material Cost,70.66,100.61,119.58,134.24,131.97,152.94,157.82,152.54,142.75,137.9,HCG
Change in Inventory,1.24,2.2,1.91,2.86,-1.59,3.55,2.67,-0.77,-3.82,-0.56,HCG
Power and Fuel,5.16,7.64,9.08,11.21,12.06,13.3,14.51,16.34,19.56,18.5,HCG
Other Mfr. Exp,41.08,66.08,82.89,93.75,121.31,137.53,135.91,31.74,41.15,47.91,HCG
Employee Cost,31.54,46.3,61.43,68.95,84.69,98.06,115.58,130.32,142.69,136.72,HCG
Selling and admin,19.31,29.84,45.37,54.81,49.96,58.46,69.18,205.68,207.96,182.86,HCG
Other Expenses,3.31,3.67,19.93,3.6,5.61,5.59,7.77,9.03,14.68,10.89,HCG
Other Income,3.33,2.21,3.42,0.04,-1.23,6.68,19.42,13.47,-18.78,-129.14,HCG
Depreciation,18.07,23.27,27.9,32.58,36.91,44.16,43.92,47.17,79.41,86.58,HCG
Interest,20.83,25.0,28.24,31.52,34.44,15.93,26.8,47.81,82.99,62.86,HCG
Profit before tax,-3.56,-6.58,-39.99,-7.61,-8.64,29.3,36.87,12.57,-65.46,-205.06,HCG
Tax,0.45,0.58,-0.49,-5.24,-3.91,9.82,11.98,5.32,-12.16,-13.51,HCG
Net profit,-4.0,-7.16,-39.5,-2.37,-4.73,19.48,24.89,7.25,-53.3,-191.55,HCG
