Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-06-30 00:00:00,2015-06-30 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,682.89,644.91,871.11,757.73,807.32,1085.38,1243.48,1228.14,1644.83,1818.59,UTTAMSUGAR
Raw Material Cost,602.95,653.56,628.63,611.68,542.67,945.06,1112.64,1137.09,1165.35,1343.22,UTTAMSUGAR
Change in Inventory,18.71,203.6,-84.95,-60.31,-94.89,215.76,146.95,266.12,-58.4,-1.43,UTTAMSUGAR
Power and Fuel,2.14,1.77,5.43,2.86,3.11,2.36,5.06,9.12,13.62,9.16,UTTAMSUGAR
Other Mfr. Exp,31.47,31.8,38.06,36.0,36.07,50.76,61.93,73.46,75.25,83.86,UTTAMSUGAR
Employee Cost,28.54,31.98,40.84,39.1,32.91,47.44,55.0,61.7,71.36,80.8,UTTAMSUGAR
Selling and admin,11.73,11.73,15.47,24.29,19.6,38.37,38.55,40.46,77.28,80.78,UTTAMSUGAR
Other Expenses,0.73,7.41,10.53,-1.87,-2.93,0.54,0.44,0.41,1.37,1.7,UTTAMSUGAR
Other Income,-19.98,1.75,2.76,1.67,4.21,-1.34,11.16,8.69,10.43,6.98,UTTAMSUGAR
Depreciation,27.37,30.13,40.83,23.29,16.88,22.77,24.16,26.63,29.24,28.52,UTTAMSUGAR
Interest,68.12,69.51,99.28,75.41,50.47,73.5,80.06,80.36,78.97,86.11,UTTAMSUGAR
Profit before tax,-91.43,12.37,-90.15,-111.67,17.86,119.0,23.75,73.72,84.42,109.99,UTTAMSUGAR
Tax,-21.83,6.91,-34.85,-23.47,2.4,12.42,6.76,15.6,32.8,50.24,UTTAMSUGAR
Net profit,-69.6,5.46,-55.3,-88.19,15.47,106.58,17.0,58.12,51.63,59.76,UTTAMSUGAR
