Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.43,0.36,0.36,0.36,3.64,3.64,5.86,5.86,12.15,27.15,VALIANTORG
Reserves,15.02,14.53,18.28,21.04,19.11,41.56,53.31,245.0,373.58,474.74,VALIANTORG
Borrowings,2.01,2.31,5.02,7.72,0.97,0.59,0.62,53.33,116.77,148.94,VALIANTORG
Other Liabilities,8.82,10.42,13.77,10.54,17.05,22.72,36.38,97.82,126.51,154.3,VALIANTORG
Total,26.28,27.62,37.43,39.66,40.77,68.51,96.17,402.01,629.01,805.13,VALIANTORG
Net Block,9.77,9.94,11.17,11.09,12.44,26.42,30.64,130.04,255.65,477.57,VALIANTORG
Capital Work in Progress,,,0.37,0.64,0.16,,,65.56,129.12,45.89,VALIANTORG
Investments,0.19,2.28,2.03,1.96,1.96,6.65,7.1,19.5,33.82,41.97,VALIANTORG
Other Assets,16.32,15.4,23.86,25.97,26.21,35.44,58.43,186.91,210.42,239.7,VALIANTORG
Total,26.28,27.62,37.43,39.66,40.77,68.51,96.17,402.01,629.01,805.13,VALIANTORG
Receivables,6.18,6.59,10.52,12.02,10.19,17.68,36.89,120.9,110.8,116.61,VALIANTORG
Inventory,3.23,2.52,6.6,4.29,2.46,9.37,7.09,38.92,40.93,66.03,VALIANTORG
Cash & Bank,2.58,2.46,0.8,0.8,1.14,5.03,11.56,3.06,10.58,11.78,VALIANTORG
No. of Equity Shares,427800.0,364000.0,364000.0,364000.0,3640320.0,3640320.0,5864350.0,5864350.0,12149218.0,27153500.0,VALIANTORG
New Bonus Shares,,,,,,,,,,,VALIANTORG
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VALIANTORG
