Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,59.02,ANANTRAJ
Reserves,3681.71,3781.42,3861.46,3975.74,3957.39,4069.44,4085.49,2400.69,2385.63,2409.14,ANANTRAJ
Borrowings,1222.61,1388.7,1267.32,1244.22,1385.21,1619.01,2264.42,1584.02,1598.13,1614.28,ANANTRAJ
Other Liabilities,102.61,242.71,396.44,376.29,405.56,479.42,550.77,400.83,331.99,275.55,ANANTRAJ
Total,5065.95,5471.85,5584.24,5655.27,5807.18,6226.89,6959.7,4444.56,4374.77,4357.99,ANANTRAJ
Net Block,1452.25,1446.28,1941.17,1952.95,299.88,2019.93,2006.62,1185.46,1170.48,1157.42,ANANTRAJ
Capital Work in Progress,469.42,497.95,35.5,158.49,157.94,132.85,179.81,143.31,136.01,100.42,ANANTRAJ
Investments,317.38,323.92,395.05,498.11,2300.13,581.94,811.21,290.13,290.18,290.21,ANANTRAJ
Other Assets,2826.9,3203.7,3212.52,3045.72,3049.23,3492.17,3962.06,2825.66,2778.1,2809.94,ANANTRAJ
Total,5065.95,5471.85,5584.24,5655.27,5807.18,6226.89,6959.7,4444.56,4374.77,4357.99,ANANTRAJ
Receivables,48.08,90.48,71.14,92.74,95.1,107.02,100.93,61.3,81.51,53.68,ANANTRAJ
Inventory,861.48,1031.33,1099.81,1140.37,1130.85,1116.21,1141.52,957.81,1223.64,1265.86,ANANTRAJ
Cash & Bank,124.91,44.64,16.99,62.78,21.09,47.99,53.42,33.84,10.64,11.21,ANANTRAJ
No. of Equity Shares,295096335.0,295147335.0,295096335.0,295096335.0,295096335.0,295096335.0,295096335.0,295096335.0,295096335.0,295096335.0,ANANTRAJ
New Bonus Shares,,,,,,,,,,,ANANTRAJ
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ANANTRAJ
