Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,16.37,16.37,16.37,16.37,17.32,17.32,17.32,17.32,17.32,17.32,ASTRAMICRO
Reserves,154.94,184.52,224.91,273.65,380.27,433.6,484.35,485.63,529.51,543.19,ASTRAMICRO
Borrowings,59.32,46.33,60.81,89.2,67.44,130.92,93.66,14.31,52.11,100.13,ASTRAMICRO
Other Liabilities,75.76,251.57,259.09,101.64,81.81,63.11,78.44,96.19,258.44,254.84,ASTRAMICRO
Total,306.39,498.79,561.18,480.86,546.84,644.95,673.77,613.45,857.38,915.48,ASTRAMICRO
Net Block,89.33,107.92,125.65,139.21,134.72,147.73,192.79,176.44,158.49,150.57,ASTRAMICRO
Capital Work in Progress,,,,,1.25,37.2,0.73,2.43,12.06,,ASTRAMICRO
Investments,,23.56,2.36,0.36,3.43,63.13,131.31,44.12,36.93,49.58,ASTRAMICRO
Other Assets,217.06,367.31,433.17,341.29,407.44,396.89,348.94,390.46,649.9,715.33,ASTRAMICRO
Total,306.39,498.79,561.18,480.86,546.84,644.95,673.77,613.45,857.38,915.48,ASTRAMICRO
Receivables,87.53,143.37,131.31,111.87,177.3,219.14,187.73,189.65,247.45,253.83,ASTRAMICRO
Inventory,74.66,73.84,146.49,133.64,119.46,126.77,103.76,130.44,225.63,290.9,ASTRAMICRO
Cash & Bank,34.46,113.27,61.0,27.72,84.74,0.91,28.98,25.17,50.56,38.27,ASTRAMICRO
No. of Equity Shares,81825225.0,81825225.0,81825225.0,81825225.0,86611675.0,86611675.0,86611675.0,86611675.0,86611675.0,86611675.0,ASTRAMICRO
New Bonus Shares,,,,,,,,,,,ASTRAMICRO
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ASTRAMICRO
