Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,27.44,41.16,41.16,41.16,41.16,41.16,41.16,41.16,41.16,41.16,ARIHANTSUP
Reserves,16.3,22.99,24.58,32.82,50.61,77.22,78.88,72.78,71.36,77.21,ARIHANTSUP
Borrowings,71.26,66.76,40.8,37.13,62.4,77.7,79.8,83.13,95.7,18.67,ARIHANTSUP
Other Liabilities,11.48,41.12,65.09,86.16,99.64,81.55,87.72,61.07,76.57,89.16,ARIHANTSUP
Total,126.48,172.03,171.63,197.27,253.81,277.63,287.56,258.14,284.79,226.2,ARIHANTSUP
Net Block,2.4,2.64,2.57,2.07,2.68,5.16,3.97,2.84,5.22,4.8,ARIHANTSUP
Capital Work in Progress,,,,,,,,,,,ARIHANTSUP
Investments,2.08,0.14,1.14,1.1,5.23,0.22,0.22,0.23,0.22,0.08,ARIHANTSUP
Other Assets,122.0,169.25,167.92,194.1,245.9,272.25,283.37,255.07,279.35,221.32,ARIHANTSUP
Total,126.48,172.03,171.63,197.27,253.81,277.63,287.56,258.14,284.79,226.2,ARIHANTSUP
Receivables,7.03,,1.88,3.76,7.49,25.95,44.25,17.09,16.85,13.75,ARIHANTSUP
Inventory,37.38,60.77,80.03,120.7,157.97,178.43,170.06,175.94,166.7,143.36,ARIHANTSUP
Cash & Bank,13.13,-0.67,2.77,2.03,1.14,3.2,3.45,3.8,4.33,5.01,ARIHANTSUP
No. of Equity Shares,27439994.0,41159991.0,41159991.0,41159991.0,41159991.0,41160000.0,41160000.0,41160000.0,41159991.0,41159991.0,ARIHANTSUP
New Bonus Shares,,,,,,,,,,,ARIHANTSUP
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ARIHANTSUP
