Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,RAMCOIND
Reserves,415.31,458.73,451.39,468.08,515.17,581.06,655.51,726.51,776.04,892.44,RAMCOIND
Borrowings,232.26,432.02,394.21,403.82,359.27,336.13,212.54,187.42,237.68,152.47,RAMCOIND
Other Liabilities,134.33,125.3,101.71,125.86,127.18,186.13,196.74,203.49,239.25,313.32,RAMCOIND
Total,790.57,1024.72,955.98,1006.43,1010.29,1111.99,1073.46,1126.09,1261.64,1366.9,RAMCOIND
Net Block,267.42,247.83,369.98,370.4,375.65,396.41,394.65,414.69,438.72,447.46,RAMCOIND
Capital Work in Progress,7.49,103.91,5.75,3.4,14.11,2.5,4.6,0.91,18.78,34.08,RAMCOIND
Investments,202.62,203.16,203.19,213.16,235.74,240.82,246.88,259.62,280.58,337.4,RAMCOIND
Other Assets,313.04,469.82,377.06,419.47,384.79,472.26,427.33,450.87,523.56,547.96,RAMCOIND
Total,790.57,1024.72,955.98,1006.43,1010.29,1111.99,1073.46,1126.09,1261.64,1366.9,RAMCOIND
Receivables,59.69,68.74,65.24,69.34,68.83,73.18,87.04,93.25,78.18,88.93,RAMCOIND
Inventory,151.18,286.66,220.95,259.84,242.07,304.78,232.98,251.11,317.1,334.04,RAMCOIND
Cash & Bank,13.88,12.29,12.73,7.29,9.71,5.54,6.32,9.89,17.06,7.6,RAMCOIND
No. of Equity Shares,86663060.0,86663060.0,86663000.0,86663060.0,86663060.0,86663060.0,86663060.0,86663060.0,86663060.0,86663060.0,RAMCOIND
New Bonus Shares,43331530.0,,,,,,,,,,RAMCOIND
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,RAMCOIND
