Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,16.43,16.43,16.43,16.43,16.43,16.43,21.33,21.33,21.33,23.46,SAKUMA
Reserves,42.47,47.95,58.39,60.77,72.41,84.21,148.71,182.46,191.1,207.72,SAKUMA
Borrowings,63.68,19.43,102.96,128.45,136.75,130.68,45.71,25.0,3.51,4.98,SAKUMA
Other Liabilities,51.74,12.8,22.21,200.67,226.75,299.59,166.41,578.17,756.74,51.01,SAKUMA
Total,174.32,96.61,199.99,406.32,452.34,530.91,382.16,806.96,972.68,287.17,SAKUMA
Net Block,4.72,4.11,3.93,3.21,3.08,2.63,2.2,2.44,7.19,4.86,SAKUMA
Capital Work in Progress,,,,,,,,,,,SAKUMA
Investments,0.28,0.28,0.12,1.07,1.1,1.06,1.06,22.27,77.8,32.27,SAKUMA
Other Assets,169.32,92.22,195.94,402.04,448.16,527.22,378.9,782.25,887.69,250.04,SAKUMA
Total,174.32,96.61,199.99,406.32,452.34,530.91,382.16,806.96,972.68,287.17,SAKUMA
Receivables,28.32,16.16,92.37,304.42,262.72,378.67,156.1,671.45,753.67,103.37,SAKUMA
Inventory,92.04,57.4,41.6,34.08,61.92,92.3,137.8,36.04,34.09,46.49,SAKUMA
Cash & Bank,3.32,8.09,16.9,25.49,36.16,27.13,30.97,41.17,53.44,5.01,SAKUMA
No. of Equity Shares,16425943.0,16425943.0,16425943.0,16425943.0,16425943.0,16425943.0,21325943.0,213259430.0,213259430.0,234559430.0,SAKUMA
New Bonus Shares,,,,,,,,,,,SAKUMA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,SAKUMA
