Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,26.12,26.17,26.31,26.45,26.66,26.66,31.98,31.98,31.98,31.98,DAAWAT
Reserves,190.68,218.95,251.3,275.53,301.67,336.79,748.56,809.54,839.42,933.87,DAAWAT
Borrowings,792.37,900.8,835.73,960.56,862.78,884.42,686.27,664.22,568.07,382.05,DAAWAT
Other Liabilities,99.74,128.93,144.73,159.81,141.45,122.85,141.53,191.74,166.55,222.43,DAAWAT
Total,1108.91,1274.85,1258.07,1422.35,1332.56,1370.72,1608.34,1697.48,1606.02,1570.33,DAAWAT
Net Block,177.9,172.48,172.01,181.61,159.04,162.84,191.18,199.73,205.23,199.9,DAAWAT
Capital Work in Progress,3.38,8.11,9.0,9.84,17.16,3.76,2.93,18.34,5.2,22.22,DAAWAT
Investments,56.65,57.74,59.92,61.96,62.0,64.51,87.25,127.82,127.51,126.14,DAAWAT
Other Assets,870.98,1036.52,1017.14,1168.94,1094.36,1139.61,1326.98,1351.59,1268.08,1222.07,DAAWAT
Total,1108.91,1274.85,1258.07,1422.35,1332.56,1370.72,1608.34,1697.48,1606.02,1570.33,DAAWAT
Receivables,269.4,274.95,253.81,191.62,266.51,325.35,350.17,309.51,247.13,129.31,DAAWAT
Inventory,499.88,632.16,671.89,658.22,657.13,688.29,862.46,899.41,844.34,949.45,DAAWAT
Cash & Bank,24.74,16.78,11.06,6.83,12.5,9.57,8.56,10.41,4.85,14.36,DAAWAT
No. of Equity Shares,26118414.0,26168395.0,26305609.0,26453582.0,26663187.0,266631870.0,319844780.0,319844780.0,319844780.0,319844780.0,DAAWAT
New Bonus Shares,,,,,,,,,,,DAAWAT
Face value,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,DAAWAT
