Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,4835.58,6136.8,6767.0,7061.13,6843.57,6685.8,6621.4,7675.56,8446.29,8111.09,J&KBANK
Raw Material Cost,,,,,,,,,,,J&KBANK
Change in Inventory,,,,,,,,,,,J&KBANK
Power and Fuel,,,,,,,,,,,J&KBANK
Other Mfr. Exp,9.28,11.66,12.16,11.37,13.32,15.31,17.42,23.43,19.77,19.95,J&KBANK
Employee Cost,521.93,652.91,744.64,894.74,1058.31,1123.52,1288.55,1649.17,1886.5,2060.67,J&KBANK
Selling and admin,105.09,128.11,147.06,163.33,178.87,199.29,225.24,247.23,242.7,260.04,J&KBANK
Other Expenses,291.22,430.88,341.24,1260.72,1207.95,3087.57,1617.38,1512.91,3078.27,1481.1,J&KBANK
Other Income,334.12,483.73,390.26,593.97,504.03,492.86,495.31,812.63,545.92,718.99,J&KBANK
Depreciation,43.95,49.73,77.86,94.5,63.99,85.08,96.55,104.09,125.4,133.93,J&KBANK
Interest,2997.22,3820.76,4082.52,4410.22,4133.48,4173.86,3750.61,4291.63,4739.62,4340.31,J&KBANK
Profit before tax,1201.01,1526.48,1751.78,820.22,691.68,-1505.97,120.96,659.73,-1100.05,534.08,J&KBANK
Tax,397.76,471.38,569.32,311.62,275.65,126.32,-81.76,194.85,39.36,101.95,J&KBANK
Net profit,803.25,1055.1,1182.47,508.6,416.03,-1632.29,202.72,464.88,-1139.41,432.12,J&KBANK
