Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,85.44,90.28,92.76,99.59,98.09,98.32,102.14,103.44,92.1,29.41,AHLEAST
Raw Material Cost,8.71,9.63,11.6,13.18,12.84,13.2,13.94,12.67,12.61,4.53,AHLEAST
Change in Inventory,,,,,,,,,,,AHLEAST
Power and Fuel,8.25,11.17,10.82,11.48,9.64,9.61,10.41,10.28,9.61,4.17,AHLEAST
Other Mfr. Exp,11.98,14.14,14.67,16.39,16.8,17.98,17.16,16.21,13.6,5.77,AHLEAST
Employee Cost,18.04,18.51,18.63,18.71,18.92,20.18,19.97,20.94,21.21,14.66,AHLEAST
Selling and admin,11.31,13.77,14.05,16.07,15.86,18.0,21.25,23.41,17.48,5.22,AHLEAST
Other Expenses,0.64,1.25,0.39,0.97,1.19,0.92,0.78,0.81,1.2,0.8,AHLEAST
Other Income,16.37,23.67,16.02,5.63,14.94,5.4,5.58,10.27,8.76,9.35,AHLEAST
Depreciation,6.85,6.54,5.34,7.12,6.85,6.38,5.44,4.92,2.97,3.09,AHLEAST
Interest,0.03,0.12,0.04,0.38,15.69,0.56,0.03,0.03,0.04,0.03,AHLEAST
Profit before tax,36.0,38.82,33.24,20.92,15.24,16.89,18.74,24.44,22.14,0.49,AHLEAST
Tax,7.96,7.09,5.88,5.88,1.01,3.93,3.99,6.66,8.28,-0.2,AHLEAST
Net profit,28.04,31.73,27.36,15.03,14.23,12.96,14.74,17.78,13.87,0.69,AHLEAST
